,k_index,加权合计POI,人口密度,商铺人均消费,房价,不加权POI合计,经度,纬度,normalized_density
2221,2221,20.94,1439.156811,116.0,0.0,22,134.9000677,36.63007304,-0.5482827768280901
2222,2222,255.02,2345.859068,0.0,0.0,114,134.9178439,36.63007304,0.24429659079770125
2223,2223,515.19,2345.859068,482.1875,2281666.667,397,134.9356202,36.63007304,2.6823396455596464
2224,2224,319.27,2345.859068,1595.0,3293846.154,571,134.9533964,36.63007304,4.181348449547556
2225,2225,75.99,2601.827782,0.0,0.0,52,134.9711726,36.63007304,-0.28983298303707117
2226,2226,92.88,5007.933697,344.5,1905000.0,154,134.9889488,36.63007304,0.5888963158523931
2227,2227,60.83,5007.933697,0.0,0.0,53,135.0067251,36.63007304,-0.28121798991070385
2228,2228,148.44,4719.368474,0.0,0.0,64,135.0245013,36.63007304,-0.1864530655206636
2229,2229,332.87,4494.421233,59319.41667,2873664.122,326,135.0422775,36.63007304,2.070675133587568
2230,2230,288.92,4770.603369,27685.2,2998941.799,369,135.0600537,36.63007304,2.441119838021362
2231,2231,519.54,8595.439462,1632.923077,0.0,353,135.07783,36.63007304,2.3032799479994854
2232,2232,928.71,14729.15988,19649.58,5725404.255,851,135.0956062,36.63007304,6.5935465249303995
2233,2233,1201.92,15843.28873,9108.890411,9332539.683,1192,135.1133824,36.63007304,9.531259181021648
2234,2234,2690.76,15595.32333,1888.788462,2823877.069,1372,135.1311586,36.63007304,11.081957943767762
2235,2235,2031.21,18261.83025,2615.256983,3506505.636,3018,135.1489349,36.63007304,25.26223662976833
2236,2236,2727.93,27048.63218,7075.152941,5568483.986,2328,135.1667111,36.63007304,19.317891372574895
2237,2237,3940.07,27625.05978,26049.25984,6126906.005,3366,135.1844873,36.63007304,28.26025423774415
2238,2238,6289.64,20593.7745,5621.809129,7233366.468,4380,135.2022635,36.63007304,36.995857267880595
2239,2239,4957.92,21109.78318,1235797924480.0,6124302.885,6716,135.2200397,36.63007304,57.1204812110746
2240,2240,3009.4,26996.52461,9014913.726,8294000.0,3648,135.237816,36.63007304,30.689682299379726
2241,2241,2511.61,12488.03574,6845.926136,10674436.09,1742,135.2555922,36.63007304,14.269505400523661
2242,2242,1886.05,14924.43215,5492.445614,4713530.534,3120,135.2733684,36.63007304,26.140965928657796
2243,2243,858.53,15662.47028,3368.422222,7043009.259,722,135.2911446,36.63007304,5.4822124116290185
2244,2244,617.35,10699.13824,1769.632653,7741081.531,864,135.3089209,36.63007304,6.705541435573174
2245,2245,157.39,7967.401949,50104.91667,9733084.862,216,135.3266971,36.63007304,1.1230258896871654
2246,2246,21.97,3279.699268,80995.0,24746271.19,21,135.3444733,36.63007304,-0.5568977699544574
2247,2247,29.92,4444.666369,518.0,9530000.0,52,135.3622495,36.63007304,-0.28983298303707117
2248,2248,4.73,4484.737957,0.0,0.0,6,135.3800258,36.63007304,-0.6861226668499668
2249,2249,19.15,3333.140956,0.0,0.0,20,135.397802,36.63007304,-0.5655127630808247
2250,2250,58.33,3333.140956,835.0,0.0,65,135.4155782,36.63007304,-0.1778380723942963
2251,2251,70.26,3333.140956,86.0,13528507.46,37,135.4333544,36.63007304,-0.41905787993258065
2252,2252,106.6,3126.798581,203.0,1989411.765,135,135.4511307,36.63007304,0.42521144645141445
2253,2253,103.68,2304.987333,0.0,0.0,51,135.4689069,36.63007304,-0.2984479761634385
2254,2254,135.4,1834.974249,108.6666667,2176250.0,178,135.4866831,36.63007304,0.7956561508852082
2255,2255,57.35,1834.974249,130.0,2391851.852,91,135.5044593,36.63007304,0.04615174889125341
2256,2256,11.36,1834.974249,0.0,0.0,22,135.5222356,36.63007304,-0.5482827768280901
2257,2257,0.0,1834.974249,0.0,0.0,3,135.5400118,36.63007304,-0.7119676462290687
2258,2258,2.35,1834.974249,0.0,0.0,1,135.557788,36.63007304,-0.7291976324818034
2259,2259,14.36,1148.627218,0.0,0.0,25,134.7756341,36.64519452,-0.5224377974489882
2260,2260,26.36,1148.627218,2381896.0,0.0,33,134.7934104,36.64519452,-0.4535178524380498
2261,2261,9.44,1148.627218,75.0,0.0,19,134.8111866,36.64519452,-0.5741277562071919
2262,2262,51.25,1148.627218,0.0,0.0,11,134.8289628,36.64519452,-0.6430477012181304
2263,2263,111.77,1148.627218,196.6666667,0.0,154,134.846739,36.64519452,0.5888963158523931
2264,2264,41.48,1149.493653,0.0,0.0,52,134.8645153,36.64519452,-0.28983298303707117
2265,2265,42.35,1148.627218,11.0,0.0,52,134.8822915,36.64519452,-0.28983298303707117
2266,2266,59.56,1319.660339,0.0,0.0,28,134.9000677,36.64519452,-0.4965928180698863
2267,2267,457.23,2345.859068,0.0,0.0,169,134.9178439,36.64519452,0.7181212127479025
2268,2268,621.64,2345.859068,1093.214286,1650000.0,712,134.9356202,36.64519452,5.396062480365345
2269,2269,335.8,2362.190814,1107.833333,7500000.0,489,134.9533964,36.64519452,3.474919013185438
2270,2270,311.33,4846.59584,3203.0,0.0,132,134.9711726,36.64519452,0.3993664670723126
2271,2271,221.62,5007.933697,107.0,2190000.0,436,134.9889488,36.64519452,3.0183243774879713
2272,2272,45.92,4793.836919,61.0,0.0,64,135.0067251,36.64519452,-0.1864530655206636
2273,2273,268.63,4412.186141,0.0,0.0,42,135.0245013,36.64519452,-0.37598291430074415
2274,2274,820.65,4412.186141,2223.653061,2761791.689,563,135.0422775,36.64519452,4.112428504536618
2275,2275,685.03,4412.186141,1289.066079,2728858.561,1068,135.0600537,36.64519452,8.463000033352102
2276,2276,572.24,10386.03434,860.5714286,4794583.333,222,135.07783,36.64519452,1.1747158484453692
2277,2277,2066.62,14773.31652,1994.683453,3506840.959,1296,135.0956062,36.64519452,10.427218466163847
2278,2278,1320.51,16279.46676,4404.714286,4257032.164,2131,135.1133824,36.64519452,17.620737726680538
2279,2279,1248.13,21430.82318,1834.539474,2929534.62,1206,135.1311586,36.64519452,9.651869084790789
2280,2280,1739.82,30285.27784,3625.126761,3222877.03,1924,135.1489349,36.64519452,15.83743414952251
2281,2281,2633.13,23633.56634,7093.336364,5445978.552,1703,135.1667111,36.64519452,13.933520668595337
2282,2282,3567.31,24423.09122,3955.231884,5623957.447,3590,135.1844873,36.64519452,30.190012698050424
2283,2283,4061.67,16269.48925,1903.666927,5339958.678,3124,135.2022635,36.64519452,26.175425901163262
2284,2284,3398.27,27079.76389,51542930.51,5945697.4,3958,135.2200397,36.64519452,33.36033016855359
2285,2285,2234.43,23347.87099,34363121562.0,4337474.747,3386,135.237816,36.64519452,28.432554100271496
2286,2286,1102.89,11970.78955,3876735.27,7165909.091,1177,135.2555922,36.64519452,9.402034284126138
2287,2287,712.97,11999.14556,533.64,5204520.548,704,135.2733684,36.64519452,5.327142535354406
2288,2288,956.19,14343.01131,1703.945946,6938109.89,697,135.2911446,36.64519452,5.266837583469836
2289,2289,811.3,14673.52062,2533.586957,4514098.94,965,135.3089209,36.64519452,7.575655741336271
2290,2290,521.62,17958.79379,3514.2,3913072.289,515,135.3266971,36.64519452,3.6989088344709877
2291,2291,387.79,7018.940567,7077.133333,4785968.379,514,135.3444733,36.64519452,3.6902938413446202
2292,2292,215.1,654.9763996,28121.6,0.0,253,135.3622495,36.64519452,1.4417806353627556
2293,2293,99.93,515.6202816,0.0,0.0,95,135.3800258,36.64519452,0.0806117213967226
2294,2294,94.99,3188.035057,5739.0,3708571.429,109,135.397802,36.64519452,0.20122162516586475
2295,2295,51.0,3333.140956,375.0,0.0,56,135.4155782,36.64519452,-0.255373010531602
2296,2296,206.85,3333.140956,100.0,4970000.0,97,135.4333544,36.64519452,0.0978417076494572
2297,2297,213.29,3282.277271,114.375,3010388.693,324,135.4511307,36.64519452,2.0534451473348336
2298,2298,153.8,1834.974249,0.0,1841111.111,108,135.4689069,36.64519452,0.19260663203949746
2299,2299,109.89,1834.974249,0.0,2165833.333,168,135.4866831,36.64519452,0.7095062196215353
2300,2300,31.67,1834.974249,151.0,2193076.923,38,135.5044593,36.64519452,-0.4104428868062133
2301,2301,0.0,1834.974249,0.0,0.0,1,135.5222356,36.64519452,-0.7291976324818034
2302,2302,118.4,0.0,0.0,0.0,0,135.5400118,36.64519452,
2303,2303,213.07,1148.627218,0.0,0.0,240,134.7756341,36.66031601,1.3297857247199807
2304,2304,121.46,1148.627218,0.0,1390000.0,174,134.7934104,36.66031601,0.7611961783797391
2305,2305,43.58,1148.627218,73.0,0.0,54,134.8111866,36.66031601,-0.2726029967843366
2306,2306,285.52,1148.627218,82.0,0.0,46,134.8289628,36.66031601,-0.3415229417952749
2307,2307,349.19,1148.627218,610.3333333,1635000.0,552,134.846739,36.66031601,4.017663580146578
2308,2308,55.42,1148.627218,0.0,0.0,69,134.8645153,36.66031601,-0.14337809988882713
2309,2309,15.39,1285.315967,0.0,0.0,22,134.8822915,36.66031601,-0.5482827768280901
2310,2310,52.43,1920.286673,0.0,0.0,28,134.9000677,36.66031601,-0.4965928180698863
2311,2311,94.89,2275.742925,204.0,0.0,108,134.9178439,36.66031601,0.19260663203949746
2312,2312,67.39,2310.824168,0.0,0.0,89,134.9356202,36.66031601,0.028921762638518818
2313,2313,42.19,2345.859068,0.0,0.0,63,134.9533964,36.66031601,-0.19506805864703092
2314,2314,42.37,4664.038275,0.0,0.0,40,134.9711726,36.66031601,-0.39321290055347874
2315,2315,55.59,4771.882778,0.0,0.0,53,134.9889488,36.66031601,-0.28121798991070385
2316,2316,57.63,4420.347066,958.0,0.0,73,135.0067251,36.66031601,-0.10891812738335793
2317,2317,134.52,4412.186141,0.0,0.0,62,135.0245013,36.66031601,-0.2036830517733982
2318,2318,503.3,4412.186141,25179.16667,2366996.587,253,135.0422775,36.66031601,1.4417806353627556
2319,2319,709.38,4412.186141,6084.0,2990751.88,731,135.0600537,36.66031601,5.559747349766324
2320,2320,1664.67,5277.96691,1356.952381,2276236.786,688,135.07783,36.66031601,5.18930264533253
2321,2321,1189.93,13907.24501,2264.768116,3807887.324,2068,135.0956062,36.66031601,17.0779931597194
2322,2322,835.56,16493.22542,3059.111111,2606640.523,1117,135.1133824,36.66031601,8.8851346965441
2323,2323,925.43,21115.18839,3295.897042,3016280.374,1063,135.1311586,36.66031601,8.419925067720266
2324,2324,932.2,22340.97774,853.8333333,4698146.067,553,135.1489349,36.66031601,4.026278573272945
2325,2325,1435.19,28152.23347,3935.494505,3818685.039,1534,135.1667111,36.66031601,12.477586830239263
2326,2326,1923.66,34420.81449,3242.314286,4106074.178,1212,135.1844873,36.66031601,9.703559043548994
2327,2327,2472.24,28043.00239,1222.878788,4703780.919,2617,135.2022635,36.66031601,21.807624386095043
2328,2328,2416.83,32933.22814,8263.625,5552609.756,2376,135.2200397,36.66031601,19.731411042640524
2329,2329,2471.97,28404.7931,7752.390863,6346331.878,3064,135.237816,36.66031601,25.658526313581227
2330,2330,1647.47,24859.65601,9132.9875,6519442.06,1832,135.2555922,36.66031601,15.044854781896717
2331,2331,750.27,20035.81002,218460657.1,3484664.723,907,135.2733684,36.66031601,7.075986140006968
2332,2332,450.9,19902.40886,2860.133333,4893121.019,419,135.2911446,36.66031601,2.871869494339727
2333,2333,503.53,18089.71802,371.5,3086101.695,365,135.3089209,36.66031601,2.406659865515893
2334,2334,698.95,18737.99967,11238.71111,4789475.248,623,135.3266971,36.66031601,4.629328092118656
2335,2335,874.66,19196.32944,1696.012346,3700119.658,885,135.3444733,36.66031601,6.886456291226888
2336,2336,477.37,4304.406819,2115.851852,3056417.112,672,135.3622495,36.66031601,5.051462755310653
2337,2337,413.28,238.0053378,10283.15385,1354418.605,479,135.3800258,36.66031601,3.388769081921765
2338,2338,59.79,762.8495101,0.0,0.0,67,135.397802,36.66031601,-0.16060808614156172
2339,2339,21.05,2460.457224,0.0,0.0,44,135.4155782,36.66031601,-0.35875292804800957
2340,2340,54.66,2963.632528,0.0,0.0,29,135.4333544,36.66031601,-0.487977824943519
2341,2341,84.03,2874.133212,0.0,2881484.099,107,135.4511307,36.66031601,0.18399163891313017
2342,2342,43.19,2271.065605,746.0,0.0,68,135.4689069,36.66031601,-0.15199309301519442
2343,2343,17.01,1956.01185,39.0,0.0,30,135.4866831,36.66031601,-0.4793628318171517
2344,2344,6.97,1834.974249,0.0,2773846.154,14,135.5044593,36.66031601,-0.6172027218390285
2345,2345,0.0,0.0,0.0,0.0,0,135.5222356,36.66031601,
2346,2346,3.2,0.0,0.0,0.0,0,135.5400118,36.66031601,
2347,2347,37.72,1148.627218,72.0,0.0,27,134.7756341,36.67543749,-0.5052078111962536
2348,2348,31.03,1148.627218,106.0,0.0,56,134.7934104,36.67543749,-0.255373010531602
2349,2349,25.02,1148.627218,103.5,0.0,36,134.8111866,36.67543749,-0.4276728730589479
2350,2350,63.56,1148.627218,55.0,0.0,41,134.8289628,36.67543749,-0.3845979074271114
2351,2351,69.2,1148.627218,0.0,0.0,109,134.846739,36.67543749,0.20122162516586475
2352,2352,119.14,1324.044446,0.0,0.0,30,134.8645153,36.67543749,-0.4793628318171517
2353,2353,181.34,1894.867087,175.0,2643529.412,271,134.8822915,36.67543749,1.5968505116373668
2354,2354,68.26,1900.415339,0.0,0.0,15,134.9000677,36.67543749,-0.6085877287126612
2355,2355,310.55,1900.415339,187.5,2118852.459,159,134.9178439,36.67543749,0.6319712814842297
2356,2356,279.27,1900.415339,102.8571429,2061000.0,464,134.9356202,36.67543749,3.2595441850262556
2357,2357,66.53,1917.88372,5915.0,0.0,51,134.9533964,36.67543749,-0.2984479761634385
2358,2358,105.41,2067.866725,123.0,0.0,165,134.9711726,36.67543749,0.6836612402424334
2359,2359,167.29,3533.06636,0.0,0.0,100,134.9889488,36.67543749,0.12368668702855909
2360,2360,236.91,4340.42126,96.0,0.0,175,135.0067251,36.67543749,0.7698111715061063
2361,2361,440.59,4412.186141,818.0,3057457.627,373,135.0245013,36.67543749,2.4755798105268316
2362,2362,581.66,4412.186141,854.0,3261904.762,447,135.0422775,36.67543749,3.1130893018780115
2363,2363,565.0,4412.186141,6743.333333,3269450.172,566,135.0600537,36.67543749,4.13827348391572
2364,2364,383.79,4412.186141,3469.575,3229163.569,607,135.07783,36.67543749,4.491488202096779
2365,2365,288.34,7110.82868,152.0,3988830.189,215,135.0956062,36.67543749,1.1144108965607982
2366,2366,755.73,10248.91548,1999.666667,2777587.719,512,135.1133824,36.67543749,3.6730638550918857
2367,2367,1115.84,17542.93253,1857.397059,4278395.245,918,135.1311586,36.67543749,7.170751064397009
2368,2368,1454.62,13645.07993,1715.985507,5192562.5,1221,135.1489349,36.67543749,9.781093981686299
2369,2369,1483.75,26785.33234,604.9078947,2449308.411,1663,135.1667111,36.67543749,13.588920943540645
2370,2370,1506.38,27596.01643,3419.142857,2771029.9,1372,135.1844873,36.67543749,11.081957943767762
2371,2371,2572.33,24480.98094,2006.522388,3859338.488,1764,135.2022635,36.67543749,14.459035249303742
2372,2372,2989.73,30944.12228,13477.16279,4380482.625,3379,135.2200397,36.67543749,28.372249148386924
2373,2373,2753.04,31455.65796,9778.039106,6291141.869,2920,135.237816,36.67543749,24.417967303384334
2374,2374,2146.97,32160.4298,2070.790576,5917154.9,2401,135.2555922,36.67543749,19.946785870799708
2375,2375,1857.25,24514.01469,222747135.8,4287862.797,1622,135.2733684,36.67543749,13.235706225359586
2376,2376,1590.01,20105.15795,6153948.871,3932364.672,2003,135.2911446,36.67543749,16.518018606505525
2377,2377,397.74,12927.49217,10092959.7,3253703.704,479,135.3089209,36.67543749,3.388769081921765
2378,2378,486.38,17306.46869,499.125,2873789.063,268,135.3266971,36.67543749,1.571005532258265
2379,2379,847.65,17754.03081,1866.40625,3183709.35,798,135.3444733,36.67543749,6.1369518892329324
2380,2380,478.99,11148.60181,1395.589744,3329275.971,699,135.3622495,36.67543749,5.28406756972257
2381,2381,211.62,3091.580986,1772.0,3239940.828,248,135.3800258,36.67543749,1.398705669730919
2382,2382,211.42,1449.937579,1478.0,0.0,89,135.397802,36.67543749,0.028921762638518818
2383,2383,221.6,2440.162254,152.625,3469447.853,336,135.4155782,36.67543749,2.1568250648512413
2384,2384,151.67,2440.162254,1087.333333,11024000.0,81,135.4333544,36.67543749,-0.03999818237241956
2385,2385,165.32,2440.162254,318.5,2482460.317,243,135.4511307,36.67543749,1.3556307040990825
2386,2386,24.32,2440.162254,2461.0,0.0,69,135.4689069,36.67543749,-0.14337809988882713
2387,2387,19.78,2370.332869,168.0,0.0,26,135.4866831,36.67543749,-0.5138228043226208
2388,2388,6.66,1834.974249,0.0,0.0,12,135.5044593,36.67543749,-0.634432708091763
2389,2389,4.2,0.0,0.0,0.0,0,135.5222356,36.67543749,
2390,2390,4.85,1148.627218,68.0,0.0,16,134.7934104,36.69055897,-0.5999727355862938
2391,2391,7.49,1148.627218,0.0,0.0,10,134.8111866,36.69055897,-0.6516626943444976
2392,2392,14.93,1148.627218,0.0,0.0,13,134.8289628,36.69055897,-0.6258177149653957
2393,2393,42.27,1148.627218,0.0,1759224.806,31,134.846739,36.69055897,-0.4707478386907844
2394,2394,91.22,1848.567882,8423.5,3249729.73,58,134.8645153,36.69055897,-0.23814302427886738
2395,2395,161.45,1900.415339,35525.625,3003636.364,180,134.8822915,36.69055897,0.8128861371379429
2396,2396,148.39,1900.415339,5318.0,6446500.0,134,134.9000677,36.69055897,0.4165964533250472
2397,2397,162.36,1900.415339,0.0,0.0,131,134.9178439,36.69055897,0.3907514739459453
2398,2398,153.31,1900.415339,84.0,4227272.727,208,134.9356202,36.69055897,1.054105944676227
2399,2399,84.53,1900.415339,0.0,0.0,72,134.9533964,36.69055897,-0.11753312050972523
2400,2400,265.55,2136.817297,0.0,0.0,170,134.9711726,36.69055897,0.7267362058742699
2401,2401,184.06,2404.636987,91.0,0.0,269,134.9889488,36.69055897,1.5796205253846323
2402,2402,184.13,3475.255762,35.0,0.0,126,135.0067251,36.69055897,0.3476765083141088
2403,2403,126.34,4391.844431,284.5,2996111.111,198,135.0245013,36.69055897,0.9679560134125542
2404,2404,94.98,3656.035704,23462.5,3536896.552,87,135.0422775,36.69055897,0.011691776385784223
2405,2405,270.61,4009.335794,0.0,1444615.385,105,135.0600537,36.69055897,0.16676165266039558
2406,2406,291.06,7486.799549,14542.55556,1927268.519,484,135.07783,36.69055897,3.4318440475536014
2407,2407,156.64,7512.421327,21423.25,0.0,107,135.0956062,36.69055897,0.18399163891313017
2408,2408,451.05,7512.421327,9329.0,2710000.0,323,135.1133824,36.69055897,2.044830154208466
2409,2409,724.49,11492.15443,11781.58621,5323774.105,602,135.1311586,36.69055897,4.448413236464942
2410,2410,1335.63,9397.096442,3523.371681,4549459.161,1017,135.1489349,36.69055897,8.02363538390737
2411,2411,1122.06,12906.97808,4324.424658,3179768.638,1515,135.1667111,36.69055897,12.313901960838285
2412,2412,1315.39,13296.98745,10360.31148,6018185.567,910,135.1844873,36.69055897,7.10183111938607
2413,2413,1700.57,15643.55751,1974.153285,6064764.777,1660,135.2022635,36.69055897,13.563075964161543
2414,2414,1494.11,29650.65111,2853.594406,2959302.987,1711,135.2200397,36.69055897,14.002440613606275
2415,2415,1920.97,27916.15218,236856.5673,3011632.047,1659,135.237816,36.69055897,13.554460971035175
2416,2416,2047.71,27026.28786,45214.85,3064301.587,2020,135.2555922,36.69055897,16.66447348965377
2417,2417,1678.26,32365.77315,372167948.8,2876264.274,1758,135.2733684,36.69055897,14.407345290545537
2418,2418,1426.07,24430.6637,7603.809524,2953514.1,1543,135.2911446,36.69055897,12.55512176837657
2419,2419,520.15,11700.15268,158488268.9,4114779.874,831,135.3089209,36.69055897,6.421246662403053
2420,2420,343.13,13982.94014,36247.6,2652087.912,101,135.3266971,36.69055897,0.13230168015492638
2421,2421,637.96,16857.0455,571.0,3593204.995,614,135.3444733,36.69055897,4.55179315398135
2422,2422,471.04,15078.38325,949.625,4013886.719,670,135.3622495,36.69055897,5.034232769057919
2423,2423,135.78,3776.906159,2990.676471,2775973.597,210,135.3800258,36.69055897,1.0713359309289618
2424,2424,106.7,1755.980462,0.0,0.0,58,135.397802,36.69055897,-0.23814302427886738
2425,2425,223.94,2440.162254,2058.666667,2722697.368,163,135.4155782,36.69055897,0.6664312539896988
2426,2426,241.58,2440.162254,109.1428571,2841155.235,344,135.4333544,36.69055897,2.22574500986218
2427,2427,83.38,2440.162254,323.6666667,2754133.739,126,135.4511307,36.69055897,0.3476765083141088
2428,2428,18.81,2440.162254,0.0,0.0,42,135.4689069,36.69055897,-0.37598291430074415
2429,2429,14.35,2440.162254,0.0,0.0,14,135.4866831,36.69055897,-0.6172027218390285
2430,2430,4.69,2440.162254,0.0,0.0,1,135.5044593,36.69055897,-0.7291976324818034
2431,2431,17.54,1148.627218,0.0,0.0,24,134.7934104,36.70568046,-0.5310527905753555
2432,2432,337.45,0.0,0.0,0.0,0,134.8111866,36.70568046,
2433,2433,558.6,1900.415339,1279.267857,1748401.254,726,134.8645153,36.70568046,5.516672384134488
2434,2434,392.31,1900.415339,200.5,1968403.042,353,134.8822915,36.70568046,2.3032799479994854
2435,2435,145.32,1900.415339,70317.0,2237931.034,227,134.9000677,36.70568046,1.2177908140772058
2436,2436,220.12,1900.415339,18245.5,2595465.587,145,134.9178439,36.70568046,0.5113613777150875
2437,2437,218.63,1900.415339,3106.125,1935800.0,322,134.9356202,36.70568046,2.036215161082099
2438,2438,85.54,1900.415339,0.0,0.0,84,134.9533964,36.70568046,-0.014153202993317668
2439,2439,56.78,2428.629806,0.0,0.0,71,134.9711726,36.70568046,-0.12614811363609252
2440,2440,79.71,3626.919399,0.0,0.0,53,134.9889488,36.70568046,-0.28121798991070385
2441,2441,223.99,3136.760965,25756.66667,0.0,140,135.0067251,36.70568046,0.46828641208325095
2442,2442,855.06,3069.633324,331.2142857,2086710.526,372,135.0245013,36.70568046,2.466964817400464
2443,2443,1091.31,3069.633324,1018.972477,2703255.208,1492,135.0422775,36.70568046,12.115757118931837
2444,2444,441.72,4496.115548,50570.45455,1910890.052,348,135.0600537,36.70568046,2.260204982367649
2445,2445,328.45,7512.421327,11557.77273,2102080.0,531,135.07783,36.70568046,3.8367487244928644
2446,2446,84.2,7650.332152,17.0,1871870.504,86,135.0956062,36.70568046,0.0030767832594169268
2447,2447,191.45,7563.764751,216.75,2868235.294,168,135.1133824,36.70568046,0.7095062196215353
2448,2448,496.2,8108.957808,10786.875,4980547.112,291,135.1311586,36.70568046,1.7691503741647128
2449,2449,1648.11,8562.662236,4517.891892,4290792.453,842,135.1489349,36.70568046,6.516011586793094
2450,2450,909.65,11849.8011,3280.396825,3837478.705,1677,135.1667111,36.70568046,13.709530847309786
2451,2451,1008.34,11004.23586,5471.767442,3217519.084,1197,135.1844873,36.70568046,9.574334146653484
2452,2452,780.4,15067.29623,9352.454545,6132422.145,566,135.2022635,36.70568046,4.13827348391572
2453,2453,1464.4,23733.1298,4338.074627,2719005.917,1298,135.2200397,36.70568046,10.444448452416582
2454,2454,2024.08,24003.31316,7141.347826,3613239.645,2226,135.237816,36.70568046,18.43916207368543
2455,2455,1400.62,19301.54227,21864121.83,3344380.342,1274,135.2555922,36.70568046,10.237688617383766
2456,2456,1821.14,20112.16275,5451.514493,3556377.894,1885,135.2733684,36.70568046,15.501449417594184
2457,2457,1151.65,27499.63468,139608.9231,2541827.565,1472,135.2911446,36.70568046,11.943457256404491
2458,2458,378.44,15061.83028,2102.0,2543500.0,558,135.3089209,36.70568046,4.069353538904782
2459,2459,207.62,8181.298133,197.8571429,2288039.216,141,135.3266971,36.70568046,0.47690140520961827
2460,2460,270.58,10501.20525,96.5,3810417.633,277,135.3444733,36.70568046,1.6485404703955706
2461,2461,284.2,7794.01216,515.1481481,4655176.849,247,135.3622495,36.70568046,1.3900906766045518
2462,2462,188.94,3541.449755,128.25,3910828.313,320,135.3800258,36.70568046,2.0189851748293646
2463,2463,24.78,2938.795244,6943.0,3782105.263,19,135.397802,36.70568046,-0.5741277562071919
2464,2464,91.86,2440.162254,0.0,2505000.0,57,135.4155782,36.70568046,-0.24675801740523468
2465,2465,105.57,2440.162254,99.66666667,2630756.303,156,135.4333544,36.70568046,0.6061263021051277
2466,2466,37.22,2440.162254,387.0,2885694.444,70,135.4511307,36.70568046,-0.13476310676245984
2467,2467,10.36,2440.162254,0.0,0.0,14,135.4689069,36.70568046,-0.6172027218390285
2468,2468,1.35,2440.162254,0.0,0.0,4,135.4866831,36.70568046,-0.7033526531027015
2469,2469,2.4,0.0,0.0,0.0,0,135.5044593,36.70568046,
2470,2470,370.07,1900.415339,0.0,0.0,22,134.846739,36.72080194,-0.5482827768280901
2471,2471,564.71,1900.415339,1035.619048,1826780.186,798,134.8645153,36.72080194,6.1369518892329324
2472,2472,191.87,1900.415339,7968.916667,2351538.462,236,134.8822915,36.72080194,1.2953257522145114
2473,2473,42.78,1900.415339,0.0,0.0,58,134.9000677,36.72080194,-0.23814302427886738
2474,2474,31.5,1900.415339,116.0,0.0,41,134.9178439,36.72080194,-0.3845979074271114
2475,2475,41.02,1900.415339,201.0,0.0,44,134.9356202,36.72080194,-0.35875292804800957
2476,2476,49.3,1900.415339,0.0,0.0,64,134.9533964,36.72080194,-0.1864530655206636
2477,2477,72.94,2443.266546,0.0,0.0,56,134.9711726,36.72080194,-0.255373010531602
2478,2478,136.2,3069.633324,162.5,0.0,137,134.9889488,36.72080194,0.4424414327041491
2479,2479,393.21,3069.633324,0.0,0.0,122,135.0067251,36.72080194,0.3132165358086396
2480,2480,553.97,3069.633324,3202.308411,2764545.455,648,135.0245013,36.72080194,4.844702920277838
2481,2481,434.22,3069.633324,1463.717172,4131380.531,469,135.0422775,36.72080194,3.3026191506580918
2482,2482,348.58,3007.117053,1714.405405,2486868.687,414,135.0600537,36.72080194,2.8287945287078906
2483,2483,233.63,4610.522554,99536.0,0.0,319,135.07783,36.72080194,2.010370181702997
2484,2484,50.28,6402.197616,0.0,2850000.0,67,135.0956062,36.72080194,-0.16060808614156172
2485,2485,92.51,8590.633227,983.78125,1850000.0,48,135.1133824,36.72080194,-0.32429295554254034
2486,2486,281.51,8585.187712,0.0,2773250.0,198,135.1311586,36.72080194,0.9679560134125542
2487,2487,418.95,8590.633227,162.4761905,2263248.175,433,135.1489349,36.72080194,2.9924793981088693
2488,2488,524.35,12889.87259,8811.466667,3023108.808,366,135.1667111,36.72080194,2.4152748586422605
2489,2489,831.38,15132.51427,17549.10345,2614802.26,877,135.1844873,36.72080194,6.817536346215949
2490,2490,1036.08,16459.5828,11608.0,3962017.167,674,135.2022635,36.72080194,5.068692741563388
2491,2491,1376.19,22164.46431,551.3090909,2724323.873,1653,135.2200397,36.72080194,13.502771012276972
2492,2492,1872.65,17581.06794,300253.74,5427407.407,1165,135.237816,36.72080194,9.29865436660973
2493,2493,3388.24,14711.96824,3826211.883,3598186.667,2569,135.2555922,36.72080194,21.394104716029414
2494,2494,1525.2,14652.53441,7626353.788,4044246.032,2810,135.2733684,36.72080194,23.470318059483933
2495,2495,745.83,14882.1393,3127.784314,3842630.332,1191,135.2911446,36.72080194,9.522644187895281
2496,2496,73.39,15867.70482,33.0,2298888.889,127,135.3089209,36.72080194,0.3562915014404761
2497,2497,53.5,4454.567035,0.0,0.0,37,135.3266971,36.72080194,-0.41905787993258065
2498,2498,108.12,4454.567035,1074.75,9828200.0,98,135.3444733,36.72080194,0.10645670077582449
2499,2499,166.8,4402.664673,204.3333333,4015551.181,170,135.3622495,36.72080194,0.7267362058742699
2500,2500,162.76,3456.129489,136725.7333,3395189.873,190,135.3800258,36.72080194,0.8990360684016158
2501,2501,60.07,1819.943235,0.0,1598000.0,94,135.397802,36.72080194,0.0719967282703553
2502,2502,61.3,2282.550616,107.0,0.0,43,135.4155782,36.72080194,-0.36736792117437683
2503,2503,34.1,2435.828942,0.0,1276250.0,92,135.4333544,36.72080194,0.05476674201762071
