k_index,加权合计POI,人口密度,商铺人均消费,房价,不加权POI合计,经度,纬度
2206,51.31,3333.140956,0,0,29,135.4333544,36.61495156
2207,62.29,2568.051253,0,0,89,135.4511307,36.61495156
2208,72.32,1167.57938,0,1470000,80,135.4689069,36.61495156
2209,78.68,1834.974249,0,0,29,135.4866831,36.61495156
2210,78.4,1834.974249,0,0,130,135.5044593,36.61495156
2211,14.11,1834.974249,0,0,14,135.5222356,36.61495156
2212,9.09,1834.974249,0,0,19,135.5400118,36.61495156
2213,1.2,0,0,0,0,135.557788,36.61495156
2214,22.15,1145.773132,0,0,29,134.7756341,36.63007304
2215,16.69,1133.255929,107,0,35,134.7934104,36.63007304
2216,21.02,1140.35037,0,0,40,134.8111866,36.63007304
2217,19.37,1148.627218,0,0,18,134.8289628,36.63007304
2218,26,1161.768156,0,0,48,134.846739,36.63007304
2219,15.74,1193.681862,0,0,29,134.8645153,36.63007304
2220,26.3,1185.100025,0,0,42,134.8822915,36.63007304
2221,20.94,1439.156811,116,0,22,134.9000677,36.63007304
2222,255.02,2345.859068,0,0,114,134.9178439,36.63007304
2223,515.19,2345.859068,482.1875,2281666.667,397,134.9356202,36.63007304
2224,319.27,2345.859068,1595,3293846.154,571,134.9533964,36.63007304
2225,75.99,2601.827782,0,0,52,134.9711726,36.63007304
2226,92.88,5007.933697,344.5,1905000,154,134.9889488,36.63007304
2227,60.83,5007.933697,0,0,53,135.0067251,36.63007304
2228,148.44,4719.368474,0,0,64,135.0245013,36.63007304
2229,332.87,4494.421233,59319.41667,2873664.122,326,135.0422775,36.63007304
2230,288.92,4770.603369,27685.2,2998941.799,369,135.0600537,36.63007304
2231,519.54,8595.439462,1632.923077,0,353,135.07783,36.63007304
2232,928.71,14729.15988,19649.58,5725404.255,851,135.0956062,36.63007304
2233,1201.92,15843.28873,9108.890411,9332539.683,1192,135.1133824,36.63007304
2234,2690.76,15595.32333,1888.788462,2823877.069,1372,135.1311586,36.63007304
2235,2031.21,18261.83025,2615.256983,3506505.636,3018,135.1489349,36.63007304
2236,2727.93,27048.63218,7075.152941,5568483.986,2328,135.1667111,36.63007304
2237,3940.07,27625.05978,26049.25984,6126906.005,3366,135.1844873,36.63007304
2238,6289.64,20593.7745,5621.809129,7233366.468,4380,135.2022635,36.63007304
2239,4957.92,21109.78318,1235797924480,6124302.885,6716,135.2200397,36.63007304
2240,3009.4,26996.52461,9014913.726,8294000,3648,135.237816,36.63007304
2241,2511.61,12488.03574,6845.926136,10674436.09,1742,135.2555922,36.63007304
2242,1886.05,14924.43215,5492.445614,4713530.534,3120,135.2733684,36.63007304
2243,858.53,15662.47028,3368.422222,7043009.259,722,135.2911446,36.63007304
2244,617.35,10699.13824,1769.632653,7741081.531,864,135.3089209,36.63007304
2245,157.39,7967.401949,50104.91667,9733084.862,216,135.3266971,36.63007304
2246,21.97,3279.699268,80995,24746271.19,21,135.3444733,36.63007304
2247,29.92,4444.666369,518,9530000,52,135.3622495,36.63007304
2248,4.73,4484.737957,0,0,6,135.3800258,36.63007304
2249,19.15,3333.140956,0,0,20,135.397802,36.63007304
2250,58.33,3333.140956,835,0,65,135.4155782,36.63007304
2251,70.26,3333.140956,86,13528507.46,37,135.4333544,36.63007304
2252,106.6,3126.798581,203,1989411.765,135,135.4511307,36.63007304
2253,103.68,2304.987333,0,0,51,135.4689069,36.63007304
2254,135.4,1834.974249,108.6666667,2176250,178,135.4866831,36.63007304
2255,57.35,1834.974249,130,2391851.852,91,135.5044593,36.63007304
2256,11.36,1834.974249,0,0,22,135.5222356,36.63007304
2257,0,1834.974249,0,0,3,135.5400118,36.63007304
2258,2.35,1834.974249,0,0,1,135.557788,36.63007304
2259,14.36,1148.627218,0,0,25,134.7756341,36.64519452
2260,26.36,1148.627218,2381896,0,33,134.7934104,36.64519452
2261,9.44,1148.627218,75,0,19,134.8111866,36.64519452
2262,51.25,1148.627218,0,0,11,134.8289628,36.64519452
2263,111.77,1148.627218,196.6666667,0,154,134.846739,36.64519452
2264,41.48,1149.493653,0,0,52,134.8645153,36.64519452
2265,42.35,1148.627218,11,0,52,134.8822915,36.64519452
2266,59.56,1319.660339,0,0,28,134.9000677,36.64519452
2267,457.23,2345.859068,0,0,169,134.9178439,36.64519452
2268,621.64,2345.859068,1093.214286,1650000,712,134.9356202,36.64519452
2269,335.8,2362.190814,1107.833333,7500000,489,134.9533964,36.64519452
2270,311.33,4846.59584,3203,0,132,134.9711726,36.64519452
2271,221.62,5007.933697,107,2190000,436,134.9889488,36.64519452
2272,45.92,4793.836919,61,0,64,135.0067251,36.64519452
2273,268.63,4412.186141,0,0,42,135.0245013,36.64519452
2274,820.65,4412.186141,2223.653061,2761791.689,563,135.0422775,36.64519452
2275,685.03,4412.186141,1289.066079,2728858.561,1068,135.0600537,36.64519452
2276,572.24,10386.03434,860.5714286,4794583.333,222,135.07783,36.64519452
2277,2066.62,14773.31652,1994.683453,3506840.959,1296,135.0956062,36.64519452
2278,1320.51,16279.46676,4404.714286,4257032.164,2131,135.1133824,36.64519452
2279,1248.13,21430.82318,1834.539474,2929534.62,1206,135.1311586,36.64519452
2280,1739.82,30285.27784,3625.126761,3222877.03,1924,135.1489349,36.64519452
2281,2633.13,23633.56634,7093.336364,5445978.552,1703,135.1667111,36.64519452
2282,3567.31,24423.09122,3955.231884,5623957.447,3590,135.1844873,36.64519452
2283,4061.67,16269.48925,1903.666927,5339958.678,3124,135.2022635,36.64519452
2284,3398.27,27079.76389,51542930.51,5945697.4,3958,135.2200397,36.64519452
2285,2234.43,23347.87099,34363121562,4337474.747,3386,135.237816,36.64519452
2286,1102.89,11970.78955,3876735.27,7165909.091,1177,135.2555922,36.64519452
2287,712.97,11999.14556,533.64,5204520.548,704,135.2733684,36.64519452
2288,956.19,14343.01131,1703.945946,6938109.89,697,135.2911446,36.64519452
2289,811.3,14673.52062,2533.586957,4514098.94,965,135.3089209,36.64519452
2290,521.62,17958.79379,3514.2,3913072.289,515,135.3266971,36.64519452
2291,387.79,7018.940567,7077.133333,4785968.379,514,135.3444733,36.64519452
2292,215.1,654.9763996,28121.6,0,253,135.3622495,36.64519452
2293,99.93,515.6202816,0,0,95,135.3800258,36.64519452
2294,94.99,3188.035057,5739,3708571.429,109,135.397802,36.64519452
2295,51,3333.140956,375,0,56,135.4155782,36.64519452
2296,206.85,3333.140956,100,4970000,97,135.4333544,36.64519452
2297,213.29,3282.277271,114.375,3010388.693,324,135.4511307,36.64519452
2298,153.8,1834.974249,0,1841111.111,108,135.4689069,36.64519452
2299,109.89,1834.974249,0,2165833.333,168,135.4866831,36.64519452
2300,31.67,1834.974249,151,2193076.923,38,135.5044593,36.64519452
2301,0,1834.974249,0,0,1,135.5222356,36.64519452
2302,118.4,0,0,0,0,135.5400118,36.64519452
2303,213.07,1148.627218,0,0,240,134.7756341,36.66031601
2304,121.46,1148.627218,0,1390000,174,134.7934104,36.66031601
2305,43.58,1148.627218,73,0,54,134.8111866,36.66031601
2306,285.52,1148.627218,82,0,46,134.8289628,36.66031601
2307,349.19,1148.627218,610.3333333,1635000,552,134.846739,36.66031601
2308,55.42,1148.627218,0,0,69,134.8645153,36.66031601
2309,15.39,1285.315967,0,0,22,134.8822915,36.66031601
2310,52.43,1920.286673,0,0,28,134.9000677,36.66031601
2311,94.89,2275.742925,204,0,108,134.9178439,36.66031601
2312,67.39,2310.824168,0,0,89,134.9356202,36.66031601
2313,42.19,2345.859068,0,0,63,134.9533964,36.66031601
2314,42.37,4664.038275,0,0,40,134.9711726,36.66031601
2315,55.59,4771.882778,0,0,53,134.9889488,36.66031601
2316,57.63,4420.347066,958,0,73,135.0067251,36.66031601
2317,134.52,4412.186141,0,0,62,135.0245013,36.66031601
2318,503.3,4412.186141,25179.16667,2366996.587,253,135.0422775,36.66031601
2319,709.38,4412.186141,6084,2990751.88,731,135.0600537,36.66031601
2320,1664.67,5277.96691,1356.952381,2276236.786,688,135.07783,36.66031601
2321,1189.93,13907.24501,2264.768116,3807887.324,2068,135.0956062,36.66031601
2322,835.56,16493.22542,3059.111111,2606640.523,1117,135.1133824,36.66031601
2323,925.43,21115.18839,3295.897042,3016280.374,1063,135.1311586,36.66031601
2324,932.2,22340.97774,853.8333333,4698146.067,553,135.1489349,36.66031601
2325,1435.19,28152.23347,3935.494505,3818685.039,1534,135.1667111,36.66031601
2326,1923.66,34420.81449,3242.314286,4106074.178,1212,135.1844873,36.66031601
2327,2472.24,28043.00239,1222.878788,4703780.919,2617,135.2022635,36.66031601
2328,2416.83,32933.22814,8263.625,5552609.756,2376,135.2200397,36.66031601
2329,2471.97,28404.7931,7752.390863,6346331.878,3064,135.237816,36.66031601
2330,1647.47,24859.65601,9132.9875,6519442.06,1832,135.2555922,36.66031601
2331,750.27,20035.81002,218460657.1,3484664.723,907,135.2733684,36.66031601
2332,450.9,19902.40886,2860.133333,4893121.019,419,135.2911446,36.66031601
2333,503.53,18089.71802,371.5,3086101.695,365,135.3089209,36.66031601
2334,698.95,18737.99967,11238.71111,4789475.248,623,135.3266971,36.66031601
2335,874.66,19196.32944,1696.012346,3700119.658,885,135.3444733,36.66031601
2336,477.37,4304.406819,2115.851852,3056417.112,672,135.3622495,36.66031601
2337,413.28,238.0053378,10283.15385,1354418.605,479,135.3800258,36.66031601
2338,59.79,762.8495101,0,0,67,135.397802,36.66031601
2339,21.05,2460.457224,0,0,44,135.4155782,36.66031601
2340,54.66,2963.632528,0,0,29,135.4333544,36.66031601
2341,84.03,2874.133212,0,2881484.099,107,135.4511307,36.66031601
2342,43.19,2271.065605,746,0,68,135.4689069,36.66031601
2343,17.01,1956.01185,39,0,30,135.4866831,36.66031601
2344,6.97,1834.974249,0,2773846.154,14,135.5044593,36.66031601
2345,0,0,0,0,0,135.5222356,36.66031601
2346,3.2,0,0,0,0,135.5400118,36.66031601
2347,37.72,1148.627218,72,0,27,134.7756341,36.67543749
2348,31.03,1148.627218,106,0,56,134.7934104,36.67543749
2349,25.02,1148.627218,103.5,0,36,134.8111866,36.67543749
2350,63.56,1148.627218,55,0,41,134.8289628,36.67543749
2351,69.2,1148.627218,0,0,109,134.846739,36.67543749
2352,119.14,1324.044446,0,0,30,134.8645153,36.67543749
2353,181.34,1894.867087,175,2643529.412,271,134.8822915,36.67543749
2354,68.26,1900.415339,0,0,15,134.9000677,36.67543749
2355,310.55,1900.415339,187.5,2118852.459,159,134.9178439,36.67543749
2356,279.27,1900.415339,102.8571429,2061000,464,134.9356202,36.67543749
2357,66.53,1917.88372,5915,0,51,134.9533964,36.67543749
2358,105.41,2067.866725,123,0,165,134.9711726,36.67543749
2359,167.29,3533.06636,0,0,100,134.9889488,36.67543749
2360,236.91,4340.42126,96,0,175,135.0067251,36.67543749
2361,440.59,4412.186141,818,3057457.627,373,135.0245013,36.67543749
2362,581.66,4412.186141,854,3261904.762,447,135.0422775,36.67543749
2363,565,4412.186141,6743.333333,3269450.172,566,135.0600537,36.67543749
2364,383.79,4412.186141,3469.575,3229163.569,607,135.07783,36.67543749
2365,288.34,7110.82868,152,3988830.189,215,135.0956062,36.67543749
2366,755.73,10248.91548,1999.666667,2777587.719,512,135.1133824,36.67543749
2367,1115.84,17542.93253,1857.397059,4278395.245,918,135.1311586,36.67543749
2368,1454.62,13645.07993,1715.985507,5192562.5,1221,135.1489349,36.67543749
2369,1483.75,26785.33234,604.9078947,2449308.411,1663,135.1667111,36.67543749
2370,1506.38,27596.01643,3419.142857,2771029.9,1372,135.1844873,36.67543749
2371,2572.33,24480.98094,2006.522388,3859338.488,1764,135.2022635,36.67543749
2372,2989.73,30944.12228,13477.16279,4380482.625,3379,135.2200397,36.67543749
2373,2753.04,31455.65796,9778.039106,6291141.869,2920,135.237816,36.67543749
2374,2146.97,32160.4298,2070.790576,5917154.9,2401,135.2555922,36.67543749
2375,1857.25,24514.01469,222747135.8,4287862.797,1622,135.2733684,36.67543749
2376,1590.01,20105.15795,6153948.871,3932364.672,2003,135.2911446,36.67543749
2377,397.74,12927.49217,10092959.7,3253703.704,479,135.3089209,36.67543749
2378,486.38,17306.46869,499.125,2873789.063,268,135.3266971,36.67543749
2379,847.65,17754.03081,1866.40625,3183709.35,798,135.3444733,36.67543749
2380,478.99,11148.60181,1395.589744,3329275.971,699,135.3622495,36.67543749
2381,211.62,3091.580986,1772,3239940.828,248,135.3800258,36.67543749
2382,211.42,1449.937579,1478,0,89,135.397802,36.67543749
2383,221.6,2440.162254,152.625,3469447.853,336,135.4155782,36.67543749
2384,151.67,2440.162254,1087.333333,11024000,81,135.4333544,36.67543749
2385,165.32,2440.162254,318.5,2482460.317,243,135.4511307,36.67543749
2386,24.32,2440.162254,2461,0,69,135.4689069,36.67543749
2387,19.78,2370.332869,168,0,26,135.4866831,36.67543749
2388,6.66,1834.974249,0,0,12,135.5044593,36.67543749
2389,4.2,0,0,0,0,135.5222356,36.67543749
2390,4.85,1148.627218,68,0,16,134.7934104,36.69055897
2391,7.49,1148.627218,0,0,10,134.8111866,36.69055897
2392,14.93,1148.627218,0,0,13,134.8289628,36.69055897
2393,42.27,1148.627218,0,1759224.806,31,134.846739,36.69055897
2394,91.22,1848.567882,8423.5,3249729.73,58,134.8645153,36.69055897
2395,161.45,1900.415339,35525.625,3003636.364,180,134.8822915,36.69055897
2396,148.39,1900.415339,5318,6446500,134,134.9000677,36.69055897
2397,162.36,1900.415339,0,0,131,134.9178439,36.69055897
2398,153.31,1900.415339,84,4227272.727,208,134.9356202,36.69055897
2399,84.53,1900.415339,0,0,72,134.9533964,36.69055897
2400,265.55,2136.817297,0,0,170,134.9711726,36.69055897
2401,184.06,2404.636987,91,0,269,134.9889488,36.69055897
2402,184.13,3475.255762,35,0,126,135.0067251,36.69055897
2403,126.34,4391.844431,284.5,2996111.111,198,135.0245013,36.69055897
2404,94.98,3656.035704,23462.5,3536896.552,87,135.0422775,36.69055897
2405,270.61,4009.335794,0,1444615.385,105,135.0600537,36.69055897
2406,291.06,7486.799549,14542.55556,1927268.519,484,135.07783,36.69055897
2407,156.64,7512.421327,21423.25,0,107,135.0956062,36.69055897
2408,451.05,7512.421327,9329,2710000,323,135.1133824,36.69055897
2409,724.49,11492.15443,11781.58621,5323774.105,602,135.1311586,36.69055897
2410,1335.63,9397.096442,3523.371681,4549459.161,1017,135.1489349,36.69055897
2411,1122.06,12906.97808,4324.424658,3179768.638,1515,135.1667111,36.69055897
2412,1315.39,13296.98745,10360.31148,6018185.567,910,135.1844873,36.69055897
2413,1700.57,15643.55751,1974.153285,6064764.777,1660,135.2022635,36.69055897
2414,1494.11,29650.65111,2853.594406,2959302.987,1711,135.2200397,36.69055897
2415,1920.97,27916.15218,236856.5673,3011632.047,1659,135.237816,36.69055897
2416,2047.71,27026.28786,45214.85,3064301.587,2020,135.2555922,36.69055897
2417,1678.26,32365.77315,372167948.8,2876264.274,1758,135.2733684,36.69055897
2418,1426.07,24430.6637,7603.809524,2953514.1,1543,135.2911446,36.69055897
2419,520.15,11700.15268,158488268.9,4114779.874,831,135.3089209,36.69055897
2420,343.13,13982.94014,36247.6,2652087.912,101,135.3266971,36.69055897
2421,637.96,16857.0455,571,3593204.995,614,135.3444733,36.69055897
2422,471.04,15078.38325,949.625,4013886.719,670,135.3622495,36.69055897
2423,135.78,3776.906159,2990.676471,2775973.597,210,135.3800258,36.69055897
2424,106.7,1755.980462,0,0,58,135.397802,36.69055897
2425,223.94,2440.162254,2058.666667,2722697.368,163,135.4155782,36.69055897
2426,241.58,2440.162254,109.1428571,2841155.235,344,135.4333544,36.69055897
2427,83.38,2440.162254,323.6666667,2754133.739,126,135.4511307,36.69055897
2428,18.81,2440.162254,0,0,42,135.4689069,36.69055897
2429,14.35,2440.162254,0,0,14,135.4866831,36.69055897
2430,4.69,2440.162254,0,0,1,135.5044593,36.69055897
2431,17.54,1148.627218,0,0,24,134.7934104,36.70568046
2432,337.45,0,0,0,0,134.8111866,36.70568046
2433,558.6,1900.415339,1279.267857,1748401.254,726,134.8645153,36.70568046
2434,392.31,1900.415339,200.5,1968403.042,353,134.8822915,36.70568046
2435,145.32,1900.415339,70317,2237931.034,227,134.9000677,36.70568046
2436,220.12,1900.415339,18245.5,2595465.587,145,134.9178439,36.70568046
2437,218.63,1900.415339,3106.125,1935800,322,134.9356202,36.70568046
2438,85.54,1900.415339,0,0,84,134.9533964,36.70568046
2439,56.78,2428.629806,0,0,71,134.9711726,36.70568046
2440,79.71,3626.919399,0,0,53,134.9889488,36.70568046
2441,223.99,3136.760965,25756.66667,0,140,135.0067251,36.70568046
2442,855.06,3069.633324,331.2142857,2086710.526,372,135.0245013,36.70568046
2443,1091.31,3069.633324,1018.972477,2703255.208,1492,135.0422775,36.70568046
2444,441.72,4496.115548,50570.45455,1910890.052,348,135.0600537,36.70568046
2445,328.45,7512.421327,11557.77273,2102080,531,135.07783,36.70568046
2446,84.2,7650.332152,17,1871870.504,86,135.0956062,36.70568046
2447,191.45,7563.764751,216.75,2868235.294,168,135.1133824,36.70568046
2448,496.2,8108.957808,10786.875,4980547.112,291,135.1311586,36.70568046
2449,1648.11,8562.662236,4517.891892,4290792.453,842,135.1489349,36.70568046
2450,909.65,11849.8011,3280.396825,3837478.705,1677,135.1667111,36.70568046
2451,1008.34,11004.23586,5471.767442,3217519.084,1197,135.1844873,36.70568046
2452,780.4,15067.29623,9352.454545,6132422.145,566,135.2022635,36.70568046
2453,1464.4,23733.1298,4338.074627,2719005.917,1298,135.2200397,36.70568046
2454,2024.08,24003.31316,7141.347826,3613239.645,2226,135.237816,36.70568046
2455,1400.62,19301.54227,21864121.83,3344380.342,1274,135.2555922,36.70568046
2456,1821.14,20112.16275,5451.514493,3556377.894,1885,135.2733684,36.70568046
2457,1151.65,27499.63468,139608.9231,2541827.565,1472,135.2911446,36.70568046
2458,378.44,15061.83028,2102,2543500,558,135.3089209,36.70568046
2459,207.62,8181.298133,197.8571429,2288039.216,141,135.3266971,36.70568046
2460,270.58,10501.20525,96.5,3810417.633,277,135.3444733,36.70568046
2461,284.2,7794.01216,515.1481481,4655176.849,247,135.3622495,36.70568046
2462,188.94,3541.449755,128.25,3910828.313,320,135.3800258,36.70568046
2463,24.78,2938.795244,6943,3782105.263,19,135.397802,36.70568046
2464,91.86,2440.162254,0,2505000,57,135.4155782,36.70568046
2465,105.57,2440.162254,99.66666667,2630756.303,156,135.4333544,36.70568046
2466,37.22,2440.162254,387,2885694.444,70,135.4511307,36.70568046
2467,10.36,2440.162254,0,0,14,135.4689069,36.70568046
2468,1.35,2440.162254,0,0,4,135.4866831,36.70568046
2469,2.4,0,0,0,0,135.5044593,36.70568046
2470,370.07,1900.415339,0,0,22,134.846739,36.72080194
2471,564.71,1900.415339,1035.619048,1826780.186,798,134.8645153,36.72080194
2472,191.87,1900.415339,7968.916667,2351538.462,236,134.8822915,36.72080194
2473,42.78,1900.415339,0,0,58,134.9000677,36.72080194
2474,31.5,1900.415339,116,0,41,134.9178439,36.72080194
2475,41.02,1900.415339,201,0,44,134.9356202,36.72080194
2476,49.3,1900.415339,0,0,64,134.9533964,36.72080194
2477,72.94,2443.266546,0,0,56,134.9711726,36.72080194
2478,136.2,3069.633324,162.5,0,137,134.9889488,36.72080194
2479,393.21,3069.633324,0,0,122,135.0067251,36.72080194
2480,553.97,3069.633324,3202.308411,2764545.455,648,135.0245013,36.72080194
2481,434.22,3069.633324,1463.717172,4131380.531,469,135.0422775,36.72080194
2482,348.58,3007.117053,1714.405405,2486868.687,414,135.0600537,36.72080194
2483,233.63,4610.522554,99536,0,319,135.07783,36.72080194
2484,50.28,6402.197616,0,2850000,67,135.0956062,36.72080194
2485,92.51,8590.633227,983.78125,1850000,48,135.1133824,36.72080194
2486,281.51,8585.187712,0,2773250,198,135.1311586,36.72080194
2487,418.95,8590.633227,162.4761905,2263248.175,433,135.1489349,36.72080194
2488,524.35,12889.87259,8811.466667,3023108.808,366,135.1667111,36.72080194
2489,831.38,15132.51427,17549.10345,2614802.26,877,135.1844873,36.72080194
2490,1036.08,16459.5828,11608,3962017.167,674,135.2022635,36.72080194
2491,1376.19,22164.46431,551.3090909,2724323.873,1653,135.2200397,36.72080194
2492,1872.65,17581.06794,300253.74,5427407.407,1165,135.237816,36.72080194
2493,3388.24,14711.96824,3826211.883,3598186.667,2569,135.2555922,36.72080194
2494,1525.2,14652.53441,7626353.788,4044246.032,2810,135.2733684,36.72080194
2495,745.83,14882.1393,3127.784314,3842630.332,1191,135.2911446,36.72080194
2496,73.39,15867.70482,33,2298888.889,127,135.3089209,36.72080194
2497,53.5,4454.567035,0,0,37,135.3266971,36.72080194
2498,108.12,4454.567035,1074.75,9828200,98,135.3444733,36.72080194
2499,166.8,4402.664673,204.3333333,4015551.181,170,135.3622495,36.72080194
2500,162.76,3456.129489,136725.7333,3395189.873,190,135.3800258,36.72080194
2501,60.07,1819.943235,0,1598000,94,135.397802,36.72080194
2502,61.3,2282.550616,107,0,43,135.4155782,36.72080194
2503,34.1,2435.828942,0,1276250,92,135.4333544,36.72080194
2504,20.26,2440.162254,0,0,31,135.4511307,36.72080194
2505,3,2440.162254,0,0,5,135.4689069,36.72080194
2506,3.73,0,0,0,0,135.4866831,36.72080194
2507,69.72,1900.415339,0,0,24,134.846739,36.73592342
2508,151.18,1900.415339,244.5,1716774.194,176,134.8645153,36.73592342
2509,62.66,1900.415339,0,0,78,134.8822915,36.73592342
2510,73.92,1900.415339,0,0,91,134.9000677,36.73592342
2511,241.75,1900.415339,0,0,113,134.9178439,36.73592342
2512,563.66,1900.415339,157.4285714,0,376,134.9356202,36.73592342
2513,208.06,1900.415339,2469.5,670000,467,134.9533964,36.73592342
2514,76.07,1900.415339,0,0,109,134.9711726,36.73592342
2515,41.19,2447.670582,0,0,40,134.9889488,36.73592342
2516,95.15,2952.021462,0,0,88,135.0067251,36.73592342
2517,258.96,3045.165608,17287.4,4039405.405,141,135.0245013,36.73592342
2518,322.7,3069.633324,781.08,3783800,435,135.0422775,36.73592342
2519,291.03,3063.780376,1654,0,201,135.0600537,36.73592342
2520,313.74,2531.215674,319.1666667,1541726.384,437,135.07783,36.73592342
2521,440.18,4966.518964,236,0,118,135.0956062,36.73592342
2522,624.73,8590.633227,260.4255319,3075832.492,783,135.1133824,36.73592342
2523,398.93,8590.633227,544.8181818,3607566.372,367,135.1311586,36.73592342
2524,324.62,8590.633227,5999.222222,3495535.714,467,135.1489349,36.73592342
2525,520.68,12475.49348,5640,0,65,135.1667111,36.73592342
2526,1074.72,34507.74913,2779.777778,2176153.29,1033,135.1844873,36.73592342
2527,903.84,30002.0508,2805.628571,2708253.012,1041,135.2022635,36.73592342
2528,784.88,21503.77331,5371.882353,3105843.75,758,135.2200397,36.73592342
2529,790.91,12942.45786,3343.652174,2696573.276,926,135.237816,36.73592342
2530,1062.85,7000.139564,883290308.5,6092264.151,919,135.2555922,36.73592342
2531,1166.96,14606.53515,2295235169,2944955.908,1190,135.2733684,36.73592342
2532,617.01,14674.25838,1909414.596,2837931.748,1014,135.2911446,36.73592342
2533,141.53,14616.48816,115.7142857,0,200,135.3089209,36.73592342
2534,110.32,4454.567035,0,0,10,135.3266971,36.73592342
2535,209.02,4454.567035,3622.263158,5900614.754,300,135.3444733,36.73592342
2536,246.88,348.9842638,1718,500000,245,135.3622495,36.73592342
2537,162.8,142.7736883,70459.71429,0,110,135.3800258,36.73592342
2538,157.28,2221.028415,256,2198571.429,222,135.397802,36.73592342
2539,21.71,2240.829889,0,0,51,135.4155782,36.73592342
2540,18.06,2250.321906,0,0,21,135.4333544,36.73592342
2541,6.46,2340.496071,0,0,10,135.4511307,36.73592342
2542,0,0,0,0,0,135.4689069,36.73592342
2543,0,0,0,0,0,135.4866831,36.73592342
2544,6.56,1406.45674,0,0,9,134.846739,36.75104491
2545,33.93,1862.418523,0,0,39,134.8645153,36.75104491
2546,80.45,1891.799782,64176,0,86,134.8822915,36.75104491
2547,49.32,1900.415339,0,0,49,134.9000677,36.75104491
2548,205.08,1900.415339,0,0,84,134.9178439,36.75104491
2549,179.74,1900.415339,513.5,2492142.857,306,134.9356202,36.75104491
2550,89.64,1900.415339,0,0,28,134.9533964,36.75104491
2551,678.31,2137.368667,11183.25,4249962.121,211,134.9711726,36.75104491
2552,767.49,2207.146334,4053.363636,3008454.545,824,134.9889488,36.75104491
2553,275.71,2207.146334,3893.588235,3389149.66,685,135.0067251,36.75104491
2554,72.2,2891.18774,0,0,87,135.0245013,36.75104491
2555,52.64,2944.180671,0,0,55,135.0422775,36.75104491
2556,114.85,3069.633324,0,0,113,135.0600537,36.75104491
2557,67.74,3459.63665,48332,2785098.814,98,135.07783,36.75104491
2558,233.94,6197.970525,0,2945555.556,47,135.0956062,36.75104491
2559,391,8521.249462,4512.448276,3972669.323,444,135.1133824,36.75104491
2560,388.63,8590.633227,799.0769231,4851402.936,383,135.1311586,36.75104491
2561,190.8,8590.633227,178.625,4193065.693,243,135.1489349,36.75104491
2562,1409.66,12574.50494,799.1666667,2610618.557,282,135.1667111,36.75104491
2563,1499.52,15522.30274,2003.356275,3045367.893,2299,135.1844873,36.75104491
2564,900.97,19193.18609,1668.12,2788844.622,881,135.2022635,36.75104491
2565,699.12,13447.19021,3199.598039,3785072.046,871,135.2200397,36.75104491
2566,400.96,12753.43514,21510.13793,2921188.119,535,135.237816,36.75104491
2567,526.92,2263.139569,1725688.214,12002707.18,280,135.2555922,36.75104491
2568,912.61,13608.22735,742.35,2971140.351,817,135.2733684,36.75104491
2569,630.23,14734.09521,1023,2206987.281,1031,135.2911446,36.75104491
2570,100.46,14734.09521,49,0,142,135.3089209,36.75104491
2571,155.03,4425.209675,0,0,43,135.3266971,36.75104491
2572,177.74,4454.567035,28757.16667,3203035.714,291,135.3444733,36.75104491
2573,180.5,1350.986832,2752,2627280.702,172,135.3622495,36.75104491
2574,141.36,1387.075418,49,2593606.557,121,135.3800258,36.75104491
2575,53.5,2240.829889,106,2193333.333,118,135.397802,36.75104491
2576,13.71,2240.829889,214,0,22,135.4155782,36.75104491
2577,1.18,2240.829889,0,0,3,135.4333544,36.75104491
2578,2.69,2240.829889,0,0,1,135.4511307,36.75104491
2579,7.8,1159.477441,0,0,13,134.846739,36.76616639
2580,12.34,1159.477441,0,0,21,134.8645153,36.76616639
2581,103.31,1384.980279,0,0,23,134.8822915,36.76616639
2582,47.1,1839.682724,0,0,122,134.9000677,36.76616639
2583,53.66,1945.925468,1114,0,50,134.9178439,36.76616639
2584,51.73,1980.365566,38919,0,74,134.9356202,36.76616639
2585,245.52,1966.763186,3945,0,44,134.9533964,36.76616639
2586,250.36,2326.256951,2241.555556,3147719.78,441,134.9711726,36.76616639
2587,696.29,2207.146334,71,3577956.989,125,134.9889488,36.76616639
2588,458.25,2207.146334,1797.263158,3400752.688,954,135.0067251,36.76616639
2589,200.66,2224.396074,0,852258.0645,250,135.0245013,36.76616639
2590,175.51,2238.320563,0,0,166,135.0422775,36.76616639
2591,90.49,2257.14558,22,0,138,135.0600537,36.76616639
2592,40.87,3632.089825,0,1463846.154,51,135.07783,36.76616639
2593,81.07,4189.720114,1452.625,0,67,135.0956062,36.76616639
2594,360.48,4327.248649,317,0,96,135.1133824,36.76616639
2595,197.94,4816.594365,31192.5,4595964.912,344,135.1311586,36.76616639
2596,153.32,8964.559913,91,2711935.484,200,135.1489349,36.76616639
2597,597.51,10863.7358,1670.625,4466506.024,262,135.1667111,36.76616639
2598,1092.32,21555.02886,3825.917647,3090588.235,1159,135.1844873,36.76616639
2599,927.63,23381.12204,55175.6129,2044767.442,895,135.2022635,36.76616639
2600,727.96,6809.460061,10462.57627,3153995.068,858,135.2200397,36.76616639
2601,481.42,7249.164933,7351.192308,3923543.759,635,135.237816,36.76616639
