省份,城市,地区,分类,店名,店铺id,人均,地址,网址
上海市,上海市,五角场/大学区,美食,TacoBell塔可贝尔(五角场店),H7X00oIxYVJxpNj3,43,五角场/大学区,http://www.dianping.com/shop/H7X00oIxYVJxpNj3
上海市,上海市,五角场/大学区,美食,苏小柳点心(五角场分院),G9ds7YOuTBClrn1m,67,五角场/大学区,http://www.dianping.com/shop/G9ds7YOuTBClrn1m
上海市,上海市,五角场/大学区,美食,付小姐在成都(合生汇店),H9XruujLsG7LTI7A,82,五角场/大学区,http://www.dianping.com/shop/H9XruujLsG7LTI7A
上海市,上海市,五角场/大学区,美食,糖紙甜品(合生汇店),G9bjMgMmD6I3E9r5,31,五角场/大学区,http://www.dianping.com/shop/G9bjMgMmD6I3E9r5
上海市,上海市,五角场/大学区,美食,佬肥猫(国华店),G9UcfhFp17N91xJY,79,五角场/大学区,http://www.dianping.com/shop/G9UcfhFp17N91xJY
上海市,上海市,五角场/大学区,美食,谷谷鸡海鲜(国和路店),l9XM7o7YQGOaH0lb,111,五角场/大学区,http://www.dianping.com/shop/l9XM7o7YQGOaH0lb
上海市,上海市,五角场/大学区,美食,舞渔‧日本料理(五角场合生汇店),j5vP9QQL2R7hueEk,136,五角场/大学区,http://www.dianping.com/shop/j5vP9QQL2R7hueEk
上海市,上海市,五角场/大学区,美食,鼎杰渔乡,G1GQyUiwhVhEQFZE,164,五角场/大学区,http://www.dianping.com/shop/G1GQyUiwhVhEQFZE
上海市,上海市,五角场/大学区,美食,初风居酒屋(国安路店),H3HfUbFrSGNbwDM2,141,五角场/大学区,http://www.dianping.com/shop/H3HfUbFrSGNbwDM2
上海市,上海市,五角场/大学区,美食,韩宫宴炭火烤肉(五角场万达店),G8ci7yt8HG6ADe5L,103,五角场/大学区,http://www.dianping.com/shop/G8ci7yt8HG6ADe5L
上海市,上海市,五角场/大学区,美食,苏小柳点心(合生汇分院),k5AVQdyieecsP5VD,72,五角场/大学区,http://www.dianping.com/shop/k5AVQdyieecsP5VD
上海市,上海市,五角场/大学区,美食,吉亨面馆(五角场店),l4co8zfsVlh3XcAL,51,五角场/大学区,http://www.dianping.com/shop/l4co8zfsVlh3XcAL
上海市,上海市,五角场/大学区,美食,重庆麻辣烫(国权路店),k21MEEVPY66PI66R,23,五角场/大学区,http://www.dianping.com/shop/k21MEEVPY66PI66R
上海市,上海市,五角场/大学区,美食,听书院·茶与食肆,G3k3UnQPkKTXu4jc,155,五角场/大学区,http://www.dianping.com/shop/G3k3UnQPkKTXu4jc
上海市,上海市,五角场/大学区,美食,新南华大酒店(江湾店),H40ar7r8S1ydDLGk,182,五角场/大学区,http://www.dianping.com/shop/H40ar7r8S1ydDLGk
上海市,上海市,五角场/大学区,美食,锦湘缘酒楼(黄兴路店),l49nzRJF0OVJI2US,91,五角场/大学区,http://www.dianping.com/shop/l49nzRJF0OVJI2US
上海市,上海市,五角场/大学区,美食,李小姐の猫咖啡馆(五角场店),l7qLbPeAIBzPKAW2,74,五角场/大学区,http://www.dianping.com/shop/l7qLbPeAIBzPKAW2
上海市,上海市,五角场/大学区,美食,小铁君串烧居酒屋(大学路店),H4HJqIGAJhsDPT4c,111,五角场/大学区,http://www.dianping.com/shop/H4HJqIGAJhsDPT4c
上海市,上海市,五角场/大学区,美食,左庭右院鲜牛肉火锅(五角场合生汇店),G5Z062th73lssrXX,147,五角场/大学区,http://www.dianping.com/shop/G5Z062th73lssrXX
上海市,上海市,五角场/大学区,美食,秋田食堂·台式日料(大学路店),H1ZovnMXcVAXmI4E,92,五角场/大学区,http://www.dianping.com/shop/H1ZovnMXcVAXmI4E
上海市,上海市,五角场/大学区,美食,牛排哈特,H1OrRCvM6mj16GKW,407,五角场/大学区,http://www.dianping.com/shop/H1OrRCvM6mj16GKW
上海市,上海市,五角场/大学区,美食,素满香·自助餐(上海五角场店),H1576lrNdVnpj5JS,29,五角场/大学区,http://www.dianping.com/shop/H1576lrNdVnpj5JS
上海市,上海市,五角场/大学区,美食,潮州府潮菜·砂锅粥(五角场店),HaQq3f62hC0Tbjbv,151,五角场/大学区,http://www.dianping.com/shop/HaQq3f62hC0Tbjbv
上海市,上海市,五角场/大学区,美食,胡桃里音乐酒馆(五角场店),k8haXdCy0ohtIwCW,157,五角场/大学区,http://www.dianping.com/shop/k8haXdCy0ohtIwCW
上海市,上海市,五角场/大学区,美食,蜀大侠火锅(大学路店),G3AJeCgg5etGfzzP,137,五角场/大学区,http://www.dianping.com/shop/G3AJeCgg5etGfzzP
上海市,上海市,五角场/大学区,美食,金米箩大酒店(五角场店),l9fhhMNTpbY9rUhg,200,五角场/大学区,http://www.dianping.com/shop/l9fhhMNTpbY9rUhg
上海市,上海市,五角场/大学区,美食,吉腾日本料理居酒屋(大学路店),G4xXoSE07DJBDxRV,140,五角场/大学区,http://www.dianping.com/shop/G4xXoSE07DJBDxRV
上海市,上海市,五角场/大学区,美食,火影忍者一乐拉面(城市集市合生汇店),k4uqzBIui4sWAe6Y,61,五角场/大学区,http://www.dianping.com/shop/k4uqzBIui4sWAe6Y
上海市,上海市,五角场/大学区,美食,香草·上海创作料理(五角场店),H8AvSyg0o1tOIj4B,130,五角场/大学区,http://www.dianping.com/shop/H8AvSyg0o1tOIj4B
上海市,上海市,五角场/大学区,美食,九鼎轩脆毛肚火锅(五角场店),G2gufUkWM5Zb2UcT,108,五角场/大学区,http://www.dianping.com/shop/G2gufUkWM5Zb2UcT
上海市,上海市,五角场/大学区,美食,蟹的岡田屋(五角场万达广场店),k506Dp1DlbW1O99I,507,五角场/大学区,http://www.dianping.com/shop/k506Dp1DlbW1O99I
上海市,上海市,五角场/大学区,美食,鼎尊锅物料理(五角场店),jT0oAGnez5e799tG,115,五角场/大学区,http://www.dianping.com/shop/jT0oAGnez5e799tG
上海市,上海市,五角场/大学区,美食,金时代顺风大酒店(四平路店),G7MtUJASeqiAXbUy,138,五角场/大学区,http://www.dianping.com/shop/G7MtUJASeqiAXbUy
上海市,上海市,五角场/大学区,美食,星巴克臻选(上海合生汇1F店),k2DnHt21AdsJzlxB,64,五角场/大学区,http://www.dianping.com/shop/k2DnHt21AdsJzlxB
上海市,上海市,五角场/大学区,美食,23度不太冷椰子鸡(合生汇店),H4U0XiRx2pnPMo7Q,139,五角场/大学区,http://www.dianping.com/shop/H4U0XiRx2pnPMo7Q
上海市,上海市,五角场/大学区,美食,Dunkin'Donuts唐恩都乐(太平洋森活天地店),E6YeJjkIp5HVTodn,34,五角场/大学区,http://www.dianping.com/shop/E6YeJjkIp5HVTodn
上海市,上海市,五角场/大学区,美食,杨府霸道私房火锅(五角场店),H2ArZNqNCZGnhSwW,242,五角场/大学区,http://www.dianping.com/shop/H2ArZNqNCZGnhSwW
上海市,上海市,五角场/大学区,美食,新南华大酒店(黄兴店),FGhKcWqrZvYTYMm8,191,五角场/大学区,http://www.dianping.com/shop/FGhKcWqrZvYTYMm8
上海市,上海市,五角场/大学区,美食,呷哺呷哺(五角场万达店),H164LwMP5koS7ael,81,五角场/大学区,http://www.dianping.com/shop/H164LwMP5koS7ael
上海市,上海市,五角场/大学区,美食,巡湘记·洞庭鱼家(合生汇店),GaQnImIodn5z7Rp4,111,五角场/大学区,http://www.dianping.com/shop/GaQnImIodn5z7Rp4
上海市,上海市,五角场/大学区,美食,MARU玛露音乐餐厅酒吧(大学路店),H1dHuQMZerM7GI4B,162,五角场/大学区,http://www.dianping.com/shop/H1dHuQMZerM7GI4B
上海市,上海市,五角场/大学区,美食,约食季烧肉·关西寿喜锅(合生汇店),l4Zcw4NkfgaOkOLQ,177,五角场/大学区,http://www.dianping.com/shop/l4Zcw4NkfgaOkOLQ
上海市,上海市,五角场/大学区,美食,猫儿滩火锅(大学路1店),kau7YRDRli29Bxqm,143,五角场/大学区,http://www.dianping.com/shop/kau7YRDRli29Bxqm
上海市,上海市,五角场/大学区,美食,喜茶(五角场万达店),k5bu4yzgNVv9UHdG,31,五角场/大学区,http://www.dianping.com/shop/k5bu4yzgNVv9UHdG
上海市,上海市,五角场/大学区,美食,百岁我家·酸菜鱼专门店(杨浦大润发店),H1km7lhWwzhCuGnM,88,五角场/大学区,http://www.dianping.com/shop/H1km7lhWwzhCuGnM
上海市,上海市,五角场/大学区,美食,弹骨论筋·秘制羊棒骨·烧烤·精酿啤酒(政民路店),G4LdgW0wzMqSam5G,147,五角场/大学区,http://www.dianping.com/shop/G4LdgW0wzMqSam5G
上海市,上海市,五角场/大学区,美食,寿司沼津港(大学路店),k3MUVnYYQkEvlNDJ,109,五角场/大学区,http://www.dianping.com/shop/k3MUVnYYQkEvlNDJ
上海市,上海市,五角场/大学区,美食,齐鲁壹号(三号湾广场店),G5YbOlpnNjtq1hWJ,211,五角场/大学区,http://www.dianping.com/shop/G5YbOlpnNjtq1hWJ
上海市,上海市,五角场/大学区,美食,青花椒花椒鱼·川味砂锅(合生汇店),k9RhGH0pnCIU4SI6,88,五角场/大学区,http://www.dianping.com/shop/k9RhGH0pnCIU4SI6
上海市,上海市,五角场/大学区,美食,CATIER•猫公馆·猫咪咖啡(大学路店),k94SmYyfWhMwvL0U,101,五角场/大学区,http://www.dianping.com/shop/k94SmYyfWhMwvL0U
上海市,上海市,五角场/大学区,美食,红盔甲(五角场店),FxUjF90cRiLqc1Tb,210,五角场/大学区,http://www.dianping.com/shop/FxUjF90cRiLqc1Tb
上海市,上海市,五角场/大学区,美食,小肥羊(五角场店),H9NZJFUFBhp9THA0,145,五角场/大学区,http://www.dianping.com/shop/H9NZJFUFBhp9THA0
上海市,上海市,五角场/大学区,美食,望蓉城·古法酸菜鱼(合生汇店),l4g95VOra45IjpHj,97,五角场/大学区,http://www.dianping.com/shop/l4g95VOra45IjpHj
上海市,上海市,五角场/大学区,美食,第一食品(杨浦万达店),iw0B2r9Er0QEKpCb,67,五角场/大学区,http://www.dianping.com/shop/iw0B2r9Er0QEKpCb
上海市,上海市,五角场/大学区,美食,黑丰抓饭(上海第一家分店),HaxWaNzBxsGXEWyh,45,五角场/大学区,http://www.dianping.com/shop/HaxWaNzBxsGXEWyh
上海市,上海市,五角场/大学区,美食,Wagas沃歌斯(合生汇店),G8eIpH2x2XRTLd1P,78,五角场/大学区,http://www.dianping.com/shop/G8eIpH2x2XRTLd1P
上海市,上海市,五角场/大学区,美食,和府捞面(合生汇店),H9yC9qZHdb9U936W,45,五角场/大学区,http://www.dianping.com/shop/H9yC9qZHdb9U936W
上海市,上海市,五角场/大学区,美食,喜来稀肉(国定路店),k7YNJfkb7gNSaNRp,102,五角场/大学区,http://www.dianping.com/shop/k7YNJfkb7gNSaNRp
上海市,上海市,五角场/大学区,美食,尚九房·海派私菜府(五角场店),Ha8S8ftQdLDutF5G,392,五角场/大学区,http://www.dianping.com/shop/Ha8S8ftQdLDutF5G
上海市,上海市,五角场/大学区,美食,六福海南鸡饭(五角场店),iHppXi68O1mrk1Ro,51,五角场/大学区,http://www.dianping.com/shop/iHppXi68O1mrk1Ro
上海市,上海市,五角场/大学区,美食,LELECHA乐乐茶(上海五角场万达广场店),H6GthtQNkDA72sET,34,五角场/大学区,http://www.dianping.com/shop/H6GthtQNkDA72sET
上海市,上海市,五角场/大学区,美食,糖小鹿蛋糕&茶歇甜品台,FipXfRRZkZujpJX0,57,五角场/大学区,http://www.dianping.com/shop/FipXfRRZkZujpJX0
上海市,上海市,五角场/大学区,美食,椰庭·海南椰子鸡(合生汇店),G6I6bUX9gk7Kl6VL,126,五角场/大学区,http://www.dianping.com/shop/G6I6bUX9gk7Kl6VL
上海市,上海市,五角场/大学区,美食,LuckyDream运之梦蛋糕私人定制,Hagk5U0zApdRoEp6,247,五角场/大学区,http://www.dianping.com/shop/Hagk5U0zApdRoEp6
上海市,上海市,五角场/大学区,美食,舞蔬尚饺(国安路店),k3ZJp4SOhHezojzG,52,五角场/大学区,http://www.dianping.com/shop/k3ZJp4SOhHezojzG
上海市,上海市,五角场/大学区,美食,又炒酸奶(合生汇魔都首店),H4F7vo8SlOUijsDh,25,五角场/大学区,http://www.dianping.com/shop/H4F7vo8SlOUijsDh
上海市,上海市,五角场/大学区,美食,王家大刀凉皮,l6E6Ln4RrP6PBAsd,12,五角场/大学区,http://www.dianping.com/shop/l6E6Ln4RrP6PBAsd
上海市,上海市,五角场/大学区,美食,沪小胖小龙虾&羊棒骨(杨浦店),l4HNCwxoFIU76N6u,186,五角场/大学区,http://www.dianping.com/shop/l4HNCwxoFIU76N6u
上海市,上海市,五角场/大学区,美食,吮指香炸鸡(五角场店),l8wVUU4qD93MkYjd,26,五角场/大学区,http://www.dianping.com/shop/l8wVUU4qD93MkYjd
上海市,上海市,五角场/大学区,美食,王品牛排(百联又一城店),l7mHkLdWGMjPgmlc,417,五角场/大学区,http://www.dianping.com/shop/l7mHkLdWGMjPgmlc
上海市,上海市,五角场/大学区,美食,渔乐寿司居酒屋,Ga23TpEr3YnPDSU5,114,五角场/大学区,http://www.dianping.com/shop/Ga23TpEr3YnPDSU5
上海市,上海市,五角场/大学区,美食,红料理·串串有瘾(复旦店),H9AXF7N1UdCgM0ea,88,五角场/大学区,http://www.dianping.com/shop/H9AXF7N1UdCgM0ea
上海市,上海市,五角场/大学区,美食,AimiCake艾米蛋糕(黄兴路店),l279uJRdVME5jH7I,269,五角场/大学区,http://www.dianping.com/shop/l279uJRdVME5jH7I
上海市,上海市,五角场/大学区,美食,蜀汉大渔·鱼头肥肠火锅(国权东路店),H2p2SrPLm9pv5BhI,146,五角场/大学区,http://www.dianping.com/shop/H2p2SrPLm9pv5BhI
上海市,上海市,五角场/大学区,美食,宠Ni私享·蛋糕定制甜品台茶歇(大学路店),jRoqWJaWY9em4pQC,232,五角场/大学区,http://www.dianping.com/shop/jRoqWJaWY9em4pQC
上海市,上海市,五角场/大学区,美食,烧肉喵政宗(国正中心店),l3JIdUbzFQSqOJU6,146,五角场/大学区,http://www.dianping.com/shop/l3JIdUbzFQSqOJU6
上海市,上海市,五角场/大学区,美食,肯德基(五角场万达店),l7IeOmQ8F6yixAvr,31,五角场/大学区,http://www.dianping.com/shop/l7IeOmQ8F6yixAvr
上海市,上海市,五角场/大学区,美食,無邪日式甜品(五角场店),G6drXU8A4i8X1IIY,41,五角场/大学区,http://www.dianping.com/shop/G6drXU8A4i8X1IIY
上海市,上海市,五角场/大学区,美食,精悦蓉(杨浦合生广场店),H1nMPNAXPy9kUMFV,96,五角场/大学区,http://www.dianping.com/shop/H1nMPNAXPy9kUMFV
上海市,上海市,五角场/大学区,美食,一心斋(第一食品美食城店),l5JUqA6CysSbdeC6,16,五角场/大学区,http://www.dianping.com/shop/l5JUqA6CysSbdeC6
上海市,上海市,五角场/大学区,美食,齐齐哈尔烤肉盱眙龙虾,k1Qn90LKOdD5drqO,101,五角场/大学区,http://www.dianping.com/shop/k1Qn90LKOdD5drqO
上海市,上海市,五角场/大学区,美食,鲍师傅糕点(五角场店),G3jwKpbvJecdIYG5,40,五角场/大学区,http://www.dianping.com/shop/G3jwKpbvJecdIYG5
上海市,上海市,五角场/大学区,美食,MannerCoffee(合生汇店),k6Q7ILkCSD6xuWU4,21,五角场/大学区,http://www.dianping.com/shop/k6Q7ILkCSD6xuWU4
上海市,上海市,五角场/大学区,美食,Perry's(五角场店),G27LDqQymLx49VPb,84,五角场/大学区,http://www.dianping.com/shop/G27LDqQymLx49VPb
上海市,上海市,五角场/大学区,美食,嘻嘛香(太平洋森活天地店),k5CIDhhGCgWSibZ4,48,五角场/大学区,http://www.dianping.com/shop/k5CIDhhGCgWSibZ4
上海市,上海市,五角场/大学区,美食,小喜田(创智天地店),k5ufOPxiW3iZxXl8,50,五角场/大学区,http://www.dianping.com/shop/k5ufOPxiW3iZxXl8
上海市,上海市,五角场/大学区,美食,私甜糖水铺(五角场店),H4Ri0Hrf2ymaPEcv,46,五角场/大学区,http://www.dianping.com/shop/H4Ri0Hrf2ymaPEcv
上海市,上海市,五角场/大学区,美食,Helens海伦司(复旦大学店),l6RPM6PRKmrpMIsM,74,五角场/大学区,http://www.dianping.com/shop/l6RPM6PRKmrpMIsM
上海市,上海市,五角场/大学区,美食,澫瑧北海道烧肉(五角场百联又一城店),l3E8mo1lSTdpOUEy,159,五角场/大学区,http://www.dianping.com/shop/l3E8mo1lSTdpOUEy
上海市,上海市,五角场/大学区,美食,阿佤缇·西域主题餐厅(国华广场店),k1zPM5KCoheq1wM5,77,五角场/大学区,http://www.dianping.com/shop/k1zPM5KCoheq1wM5
上海市,上海市,五角场/大学区,美食,1点点(合生汇店),G6J7JToeTkYzFVyF,17,五角场/大学区,http://www.dianping.com/shop/G6J7JToeTkYzFVyF
上海市,上海市,五角场/大学区,美食,藏珑云海(大学路店),kalhhuYoQYcxhMoh,118,五角场/大学区,http://www.dianping.com/shop/kalhhuYoQYcxhMoh
上海市,上海市,五角场/大学区,美食,73coffee(创智天地店),G16KAEmeUV9qnmYD,26,五角场/大学区,http://www.dianping.com/shop/G16KAEmeUV9qnmYD
上海市,上海市,五角场/大学区,美食,钢管厂五区小郡肝串串香火锅(五角场直营店),l38805ArSPvBqmVs,84,五角场/大学区,http://www.dianping.com/shop/l38805ArSPvBqmVs
上海市,上海市,五角场/大学区,美食,七欣天品蟹轩(上海杨浦国定东路店),k7adlYX2fZiN6osy,131,五角场/大学区,http://www.dianping.com/shop/k7adlYX2fZiN6osy
上海市,上海市,五角场/大学区,美食,八月颂(又一城店),HaLqp03E19Sj48uU,21,五角场/大学区,http://www.dianping.com/shop/HaLqp03E19Sj48uU
上海市,上海市,五角场/大学区,美食,GODIVA(五角场万达广场店),l4kLWTYCh23tT1sb,56,五角场/大学区,http://www.dianping.com/shop/l4kLWTYCh23tT1sb
上海市,上海市,五角场/大学区,美食,五角场凯悦·咖啡厅,G9dzD4z6agO2PGy5,222,五角场/大学区,http://www.dianping.com/shop/G9dzD4z6agO2PGy5
上海市,上海市,五角场/大学区,美食,极火酱烧(五角场合生汇店),H6Lp0yufJNzBEiBx,68,五角场/大学区,http://www.dianping.com/shop/H6Lp0yufJNzBEiBx
上海市,上海市,五角场/大学区,美食,Wagas沃歌斯(大学路店),H73v0EQNTWgh7fpC,79,五角场/大学区,http://www.dianping.com/shop/H73v0EQNTWgh7fpC
上海市,上海市,五角场/大学区,美食,粒上皇(太平洋森活天地店),G57tldSMlWhffuzC,23,五角场/大学区,http://www.dianping.com/shop/G57tldSMlWhffuzC
上海市,上海市,五角场/大学区,美食,烧鸟一番(合生汇店),G8vv7ItcdIioF95u,30,五角场/大学区,http://www.dianping.com/shop/G8vv7ItcdIioF95u
上海市,上海市,五角场/大学区,美食,小满手工粉(太平洋森活天地店),laJPZTwOBaLQbjCZ,38,五角场/大学区,http://www.dianping.com/shop/laJPZTwOBaLQbjCZ
上海市,上海市,五角场/大学区,美食,狼来了碳烤羊腿(五角场总店),G7HHH8lcwNgzvOHY,125,五角场/大学区,http://www.dianping.com/shop/G7HHH8lcwNgzvOHY
上海市,上海市,五角场/大学区,美食,星晨酒店(五角场店),H5Z91Toi6adiEFag,165,五角场/大学区,http://www.dianping.com/shop/H5Z91Toi6adiEFag
上海市,上海市,五角场/大学区,美食,CoCo都可(五角场万达二店),k8cA6brWzAy5wrrj,17,五角场/大学区,http://www.dianping.com/shop/k8cA6brWzAy5wrrj
上海市,上海市,五角场/大学区,美食,THEPRESS(复旦大学店),k6OgXbQcRz4TygTh,48,五角场/大学区,http://www.dianping.com/shop/k6OgXbQcRz4TygTh
上海市,上海市,五角场/大学区,美食,新疆喀什烤肉,H6vZAY7N2gMNSfF2,105,五角场/大学区,http://www.dianping.com/shop/H6vZAY7N2gMNSfF2
上海市,上海市,五角场/大学区,美食,兜约·猛火小炒(五角场店),H9c604cZpih8nyPG,54,五角场/大学区,http://www.dianping.com/shop/H9c604cZpih8nyPG
上海市,上海市,五角场/大学区,美食,西北合·宁夏盐池滩羊(同济大学店),k9pY0AKATXSf7LQG,83,五角场/大学区,http://www.dianping.com/shop/k9pY0AKATXSf7LQG
上海市,上海市,五角场/大学区,美食,澳MACAU门·莉LILLIANBAKERY蓮(百联又一城店),G1jdbxMvbJVKA3k4,15,五角场/大学区,http://www.dianping.com/shop/G1jdbxMvbJVKA3k4
上海市,上海市,五角场/大学区,美食,儒逸轩(国华广场店),l6EGHBYBJr4K6eLM,468,五角场/大学区,http://www.dianping.com/shop/l6EGHBYBJr4K6eLM
上海市,上海市,五角场/大学区,美食,台州府海鲜酒楼,l2XTy9VjdcERMC9D,196,五角场/大学区,http://www.dianping.com/shop/l2XTy9VjdcERMC9D
上海市,上海市,五角场/大学区,美食,kazak.姑娘新疆餐厅(关山路店),k21IFw7wXTq140dQ,82,五角场/大学区,http://www.dianping.com/shop/k21IFw7wXTq140dQ
上海市,上海市,五角场/大学区,美食,竹笙·素食餐厅,G2RpFfpwFspoBedo,103,五角场/大学区,http://www.dianping.com/shop/G2RpFfpwFspoBedo
上海市,上海市,五角场/大学区,美食,永昌永祥广式烧腊,G1x1rXE1CqBglPtH,63,五角场/大学区,http://www.dianping.com/shop/G1x1rXE1CqBglPtH
上海市,上海市,五角场/大学区,美食,麦当劳(五角场万达店),kaOjd9fwrMZo6CKT,23,五角场/大学区,http://www.dianping.com/shop/kaOjd9fwrMZo6CKT
上海市,上海市,五角场/大学区,美食,DQ(合生汇店),kazYpanQLe1ynUiK,27,五角场/大学区,http://www.dianping.com/shop/kazYpanQLe1ynUiK
上海市,上海市,五角场/大学区,美食,老北京涮羊肉(国权北路店),G1N4KSlkSBcjwFBP,134,五角场/大学区,http://www.dianping.com/shop/G1N4KSlkSBcjwFBP
上海市,上海市,五角场/大学区,美食,卡乐星(合生汇店),l3wae624lBdB7Wlx,46,五角场/大学区,http://www.dianping.com/shop/l3wae624lBdB7Wlx
上海市,上海市,五角场/大学区,美食,蜀里成都名小吃(太平洋森活天地店),l1W1jEw4fJN1sN84,44,五角场/大学区,http://www.dianping.com/shop/l1W1jEw4fJN1sN84
上海市,上海市,五角场/大学区,美食,吉品合酥脆烤饼(太平洋森活天地店),l9zw4jpDBCp4Dyug,16,五角场/大学区,http://www.dianping.com/shop/l9zw4jpDBCp4Dyug
上海市,上海市,五角场/大学区,美食,合生汇美食,G7b1oUeO68E19nAE,110,五角场/大学区,http://www.dianping.com/shop/G7b1oUeO68E19nAE
上海市,上海市,五角场/大学区,美食,8000里大盘鸡(城市集市合生汇店),Ga83n1f09MUFI7aM,47,五角场/大学区,http://www.dianping.com/shop/Ga83n1f09MUFI7aM
上海市,上海市,五角场/大学区,美食,成都你六姐·牛肉冒菜是一绝(城市集市合生汇店),H5fstS04SjJHxW0V,53,五角场/大学区,http://www.dianping.com/shop/H5fstS04SjJHxW0V
上海市,上海市,五角场/大学区,美食,CITYMART城市集市(合生汇店),l3rhNeMq08MnXFj6,40,五角场/大学区,http://www.dianping.com/shop/l3rhNeMq08MnXFj6
上海市,上海市,五角场/大学区,美食,白玉兰食品甜凤店(合生汇店),l50KqwsVU8W7CnJr,52,五角场/大学区,http://www.dianping.com/shop/l50KqwsVU8W7CnJr
上海市,上海市,五角场/大学区,美食,呱呱叫干锅主题餐厅(国济路店),G4ddNiblw4Wifsa4,93,五角场/大学区,http://www.dianping.com/shop/G4ddNiblw4Wifsa4
上海市,上海市,五角场/大学区,美食,乐凯撒披萨(五角场万达广场店),FAXUVWVPXwUM6pqH,70,五角场/大学区,http://www.dianping.com/shop/FAXUVWVPXwUM6pqH
上海市,上海市,五角场/大学区,美食,古镇邵稼楼(九隆坊店),HapzMJ2DiAbQmeDQ,97,五角场/大学区,http://www.dianping.com/shop/HapzMJ2DiAbQmeDQ
上海市,上海市,五角场/大学区,美食,老乡鸡(上海五角场万达广场店),k3zjgRNHqmbqELqC,35,五角场/大学区,http://www.dianping.com/shop/k3zjgRNHqmbqELqC
上海市,上海市,五角场/大学区,美食,乡村大院·浙里汇(五角场店),k2awZsA5v3B2Niuv,109,五角场/大学区,http://www.dianping.com/shop/k2awZsA5v3B2Niuv
上海市,上海市,五角场/大学区,美食,李氏宁夏牛羊肉涮锅,laxOMk7TQKAW9Y3z,114,五角场/大学区,http://www.dianping.com/shop/laxOMk7TQKAW9Y3z
上海市,上海市,五角场/大学区,美食,粒记·仙豆糕(太平洋森活天地店),l1JNZQwSHtR3WDwT,23,五角场/大学区,http://www.dianping.com/shop/l1JNZQwSHtR3WDwT
上海市,上海市,五角场/大学区,美食,烧肉的炎太(三号湾店),l2cO3Te7iGb8DPpz,116,五角场/大学区,http://www.dianping.com/shop/l2cO3Te7iGb8DPpz
上海市,上海市,五角场/大学区,美食,成都你六姐·牛肉冒菜是一绝(太平洋森活天地店),k2TTW6c4thllsOHr,51,五角场/大学区,http://www.dianping.com/shop/k2TTW6c4thllsOHr
上海市,上海市,五角场/大学区,美食,M·3&PUPPYPUB狗狗主题咖啡厅,H8Bzwu0wTmFaESzD,62,五角场/大学区,http://www.dianping.com/shop/H8Bzwu0wTmFaESzD
上海市,上海市,五角场/大学区,美食,烧肉三代目·和牛放题·寿喜烧(合生汇店),H2KRTCOB0uSNFmKo,198,五角场/大学区,http://www.dianping.com/shop/H2KRTCOB0uSNFmKo
上海市,上海市,五角场/大学区,美食,和府捞面(太平洋森活天地店),G6RA9SUFwVLiG4im,43,五角场/大学区,http://www.dianping.com/shop/G6RA9SUFwVLiG4im
上海市,上海市,五角场/大学区,美食,泸溪河桃酥(合生汇店),G4y4QLUKcXHcoKwo,44,五角场/大学区,http://www.dianping.com/shop/G4y4QLUKcXHcoKwo
上海市,上海市,五角场/大学区,美食,椒锅锅·麻辣香锅(太平洋森活天地店),k3iecIKlbTSD7qH0,45,五角场/大学区,http://www.dianping.com/shop/k3iecIKlbTSD7qH0
上海市,上海市,五角场/大学区,美食,必胜客(黄兴大润发店),l5CcCguZRWEYa4VX,73,五角场/大学区,http://www.dianping.com/shop/l5CcCguZRWEYa4VX
上海市,上海市,五角场/大学区,美食,小满手工粉(城市集市合生汇店),G3e7AQFHYw9ua4PO,38,五角场/大学区,http://www.dianping.com/shop/G3e7AQFHYw9ua4PO
上海市,上海市,五角场/大学区,美食,Homeless现场酒吧(大学路店),G94n06HAblEi5274,91,五角场/大学区,http://www.dianping.com/shop/G94n06HAblEi5274
上海市,上海市,五角场/大学区,美食,多彩贵州黔源贵州菜(同济大学店),G1dyhybOGFBakryH,80,五角场/大学区,http://www.dianping.com/shop/G1dyhybOGFBakryH
上海市,上海市,五角场/大学区,美食,汤小罐瓦罐汤·江西粉(太平洋森活天地店),laAjFcaux5VYMytm,36,五角场/大学区,http://www.dianping.com/shop/laAjFcaux5VYMytm
上海市,上海市,五角场/大学区,美食,山里亲戚(五角场店),H8S8F9Eg4xVRylPG,145,五角场/大学区,http://www.dianping.com/shop/H8S8F9Eg4xVRylPG
上海市,上海市,五角场/大学区,美食,七彩云原生态云南菜,G3sCdNVFWL6KyB5L,99,五角场/大学区,http://www.dianping.com/shop/G3sCdNVFWL6KyB5L
上海市,上海市,五角场/大学区,美食,ALPHASEEDSCOFFEE,H1aCJiCHn3X4KHn8,40,五角场/大学区,http://www.dianping.com/shop/H1aCJiCHn3X4KHn8
上海市,上海市,五角场/大学区,美食,南粤春大酒店,l9GCAjWhfu1SRovD,277,五角场/大学区,http://www.dianping.com/shop/l9GCAjWhfu1SRovD
上海市,上海市,五角场/大学区,美食,骏莱海鲜鱼港(五角场店),H9HMMb00ZI9ppuEg,233,五角场/大学区,http://www.dianping.com/shop/H9HMMb00ZI9ppuEg
上海市,上海市,五角场/大学区,美食,CoCo都可(五角场万达店),EftoQPjk4lSQx3M8,14,五角场/大学区,http://www.dianping.com/shop/EftoQPjk4lSQx3M8
