,k_index,加权合计POI,人口密度,商铺人均消费,房价,不加权POI合计,经度,纬度,normalized_density_town,normalized_density_district,housing_town,housing_district,geometry
2303,2303,213.07,1148.627218,0.0,0.0,240,134.7756341,36.66031601,1.7770048238817364,0.6937168737573689,-8.87309485050041,-3.868191213915792,POINT (134.7756341 36.66031601)
2304,2304,121.46,1148.627218,0.0,1390000.0,174,134.7934104,36.66031601,1.106033661101688,0.35007722884254006,601.7995755214173,226.43116495078064,POINT (134.7934104 36.66031601)
2305,2305,43.58,1148.627218,73.0,0.0,54,134.8111866,36.66031601,-0.1139139075893089,-0.27472212554805797,-8.87309485050041,-3.868191213915792,POINT (134.8111866 36.66031601)
2306,2306,285.52,1148.627218,82.0,0.0,46,134.8289628,36.66031601,-0.19524374550204204,-0.3163754158407645,-8.87309485050041,-3.868191213915792,POINT (134.8289628 36.66031601)
2307,2307,349.19,1148.627218,610.3333333,1635000.0,552,134.846739,36.66031601,4.948868502478329,2.318195195172924,709.4361253351726,267.02349751218395,POINT (134.846739 36.66031601)
2308,2308,55.42,1148.627218,0.0,0.0,69,134.8645153,36.66031601,0.038579538497065725,-0.19662220624923324,-8.87309485050041,-3.868191213915792,POINT (134.8645153 36.66031601)
2309,2309,15.39,1285.315967,0.0,0.0,22,134.8822915,36.66031601,-0.4392332592402414,-0.5569227696021202,-8.87309485050041,-6.492312337747099,POINT (134.8822915 36.66031601)
2310,2310,52.43,1920.286673,0.0,0.0,28,134.9000677,36.66031601,-0.8409223919061566,-0.5374243261529738,-8.87309485050041,-3.868191213915792,POINT (134.9000677 36.66031601)
2311,2311,94.89,2275.742925,204.0,0.0,108,134.9178439,36.66031601,-0.2964717957536981,-0.27744508016435365,-7.427773118966848,-3.868191213915792,POINT (134.9178439 36.66031601)
2312,2312,67.39,2310.824168,0.0,0.0,89,134.9356202,36.66031601,-0.4929027339096433,-0.0924889805174669,-7.427773118966848,-3.868191213915792,POINT (134.9356202 36.66031601)
2313,2313,42.19,2345.859068,0.0,0.0,63,134.9533964,36.66031601,-0.6412389815802884,-0.22786217396876315,-7.427773118966848,-3.868191213915792,POINT (134.9533964 36.66031601)
2314,2314,42.37,4664.038275,0.0,0.0,40,134.9711726,36.66031601,-1.05089529322605,-0.3476153835602944,-6.521195085047696,-4.414120945579128,POINT (134.9711726 36.66031601)
2315,2315,55.59,4771.882778,0.0,0.0,53,134.9889488,36.66031601,-0.7175644304713074,-0.6998263849922706,-8.295599329554992,-6.492312337747099,POINT (134.9889488 36.66031601)
2316,2316,57.63,4420.347066,958.0,0.0,73,135.0067251,36.66031601,-0.6663541661859416,-0.641333433410827,-6.521195085047696,-4.414120945579128,POINT (135.0067251 36.66031601)
2317,2317,134.52,4412.186141,0.0,0.0,62,135.0245013,36.66031601,-0.6945198115428928,-0.4269331466078102,-8.295599329554992,-6.492312337747099,POINT (135.0245013 36.66031601)
2318,2318,503.3,4412.186141,25179.16667,2366996.587,253,135.0422775,36.66031601,-0.20546178761764944,0.19376730319002017,622.3153412360595,590.1968989305833,POINT (135.0422775 36.66031601)
2319,2319,709.38,4412.186141,6084.0,2990751.88,731,135.0600537,36.66031601,1.018463528802593,1.747143297972025,788.4950958507671,747.4375370661618,POINT (135.0600537 36.66031601)
2320,2320,1664.67,5277.96691,1356.952381,2276236.786,688,135.07783,36.66031601,0.9083614605890565,1.6074044532531417,900.3581311263079,567.3175275064788,POINT (135.07783 36.66031601)
2321,2321,1189.93,13907.24501,2264.768116,3807887.324,2068,135.0956062,36.66031601,1.31315801167597,6.092046446556838,1006.1948397965074,528.4625027747014,POINT (135.0956062 36.66031601)
2322,2322,835.56,16493.22542,3059.111111,2606640.523,1117,135.1133824,36.66031601,-0.3467470222974268,3.0015431598671167,475.9802690329486,650.6080342665712,POINT (135.1133824 36.66031601)
2323,2323,925.43,21115.18839,3295.897042,3016280.374,1063,135.1311586,36.66031601,-0.23263403218118892,-0.1519584859557776,675.348630379527,417.3408054871116,POINT (135.1311586 36.66031601)
2324,2324,932.2,22340.97774,853.8333333,4698146.067,553,135.1489349,36.66031601,-1.7520498050971867,-0.6904847690965937,1057.4347467182774,653.4324295133135,POINT (135.1489349 36.66031601)
2325,2325,1435.19,28152.23347,3935.494505,3818685.039,1534,135.1667111,36.66031601,-0.5849558854702278,0.34538637553309376,1547.2243147574925,529.978230267528,POINT (135.1667111 36.66031601)
2326,2326,1923.66,34420.81449,3242.314286,4106074.178,1212,135.1844873,36.66031601,-1.602664005012248,0.0053756634324216065,1665.13386728109,570.3204340691736,POINT (135.1844873 36.66031601)
2327,2327,2472.24,28043.00239,1222.878788,4703780.919,2617,135.2022635,36.66031601,-0.35504654007952874,0.9791629818016029,1479.545985906778,654.2234209494098,POINT (135.2022635 36.66031601)
2328,2328,2416.83,32933.22814,8263.625,5552609.756,2376,135.2200397,36.66031601,-0.6936991106303196,0.5152780662534471,2453.7436436792104,1093.3683665148988,POINT (135.2200397 36.66031601)
2329,2329,2471.97,28404.7931,7752.390863,6346331.878,3064,135.237816,36.66031601,1.023877518781316,1.2573863462339896,3300.632197370126,1278.9635376046397,POINT (135.237816 36.66031601)
2330,2330,1647.47,24859.65601,9132.9875,6519442.06,1832,135.2555922,36.66031601,-0.35064213917348214,-0.0715052248939586,9788.19309173511,1314.135176985849,POINT (135.2555922 36.66031601)
2331,2331,750.27,20035.81002,218460657.1,3484664.723,907,135.2733684,36.66031601,-1.3352150302782877,-0.1313774601887856,1234.0183004741332,550.8595979568483,POINT (135.2733684 36.66031601)
2332,2332,450.9,19902.40886,2860.133333,4893121.019,419,135.2911446,36.66031601,-0.9137127521581578,-0.7702178929359621,3040.0918293844115,776.5041379566256,POINT (135.2911446 36.66031601)
2333,2333,503.53,18089.71802,371.5,3086101.695,365,135.3089209,36.66031601,-0.9406867364627163,0.7783077209966592,1066.2659457171096,275.35345909950956,POINT (135.3089209 36.66031601)
2334,2334,698.95,18737.99967,11238.71111,4789475.248,623,135.3266971,36.66031601,0.5617074596327014,1.6534096634958915,1431.028285495407,428.8639273370017,POINT (135.3266971 36.66031601)
2335,2335,874.66,19196.32944,1696.012346,3700119.658,885,135.3444733,36.66031601,1.3693822267515101,2.542079077971856,1281.7471257022937,330.68963878854646,POINT (135.3444733 36.66031601)
2336,2336,477.37,4304.406819,2115.851852,3056417.112,672,135.3622495,36.66031601,2.0156826832884107,1.819611195210862,2241.1415120376937,272.6782418943704,POINT (135.3622495 36.66031601)
2337,2337,413.28,238.0053378,10283.15385,1354418.605,479,135.3800258,36.66031601,1.1105261317798873,1.1649806723335294,184.25265654150917,119.29169477502424,POINT (135.3800258 36.66031601)
2338,2338,59.79,762.8495101,0.0,0.0,67,135.397802,36.66031601,-0.6821635318848058,-0.23246894126989573,-6.463593112827981,-2.770452941743159,POINT (135.397802 36.66031601)
2339,2339,21.05,2460.457224,0.0,0.0,44,135.4155782,36.66031601,-0.40643177516383744,-0.31048190513610635,-5.206371932314347,-2.770452941743159,POINT (135.4155782 36.66031601)
2340,2340,54.66,2963.632528,0.0,0.0,29,135.4333544,36.66031601,-0.5770421285441796,-0.3613599250488524,-9.378119880461206,-2.770452941743159,POINT (135.4333544 36.66031601)
2341,2341,84.03,2874.133212,0.0,2881484.099,107,135.4511307,36.66031601,0.3101317090335998,-0.09679422150257291,784.3516841138733,256.91302780581674,POINT (135.4511307 36.66031601)
2342,2342,43.19,2271.065605,746.0,0.0,68,135.4689069,36.66031601,-0.1334552097552899,-0.22907707327571267,-9.378119880461206,-2.770452941743159,POINT (135.4689069 36.66031601)
2343,2343,17.01,1956.01185,39.0,0.0,30,135.4866831,36.66031601,-0.5656681049854901,-0.35796805705466933,-11.406762920518691,-2.770452941743159,POINT (135.4866831 36.66031601)
2344,2344,6.97,1834.974249,0.0,2773846.154,14,135.5044593,36.66031601,-0.42820360075095776,-0.4122379449615985,1027.953335233994,247.21254178619412,POINT (135.5044593 36.66031601)
2347,2347,37.72,1148.627218,72.0,0.0,27,134.7756341,36.67543749,-0.38840211054478324,-0.41530198028594256,-8.87309485050041,-3.868191213915792,POINT (134.7756341 36.67543749)
2348,2348,31.03,1148.627218,106.0,0.0,56,134.7934104,36.67543749,-0.09358144811112562,-0.26430880297488135,-8.87309485050041,-3.868191213915792,POINT (134.7934104 36.67543749)
2349,2349,25.02,1148.627218,103.5,0.0,36,134.8111866,36.67543749,-0.29690604289295847,-0.3684420287066477,-8.87309485050041,-3.868191213915792,POINT (134.8111866 36.67543749)
2350,2350,63.56,1148.627218,55.0,0.0,41,134.8289628,36.67543749,-0.24607489419750025,-0.3424087222737061,-8.87309485050041,-3.868191213915792,POINT (134.8289628 36.67543749)
2351,2351,69.2,1148.627218,0.0,0.0,109,134.846739,36.67543749,0.4452287280607314,0.011644245214299439,-8.87309485050041,-3.868191213915792,POINT (134.846739 36.67543749)
2352,2352,119.14,1324.044446,0.0,0.0,30,134.8645153,36.67543749,-0.3579034213275083,-0.5309248450032582,-8.87309485050041,-3.868191213915792,POINT (134.8645153 36.67543749)
2353,2353,181.34,1894.867087,175.0,2643529.412,271,134.8822915,36.67543749,2.0921579457935775,0.25226263353745965,1152.516232655072,434.11966604222704,POINT (134.8822915 36.67543749)
2354,2354,68.26,1900.415339,0.0,0.0,15,134.9000677,36.67543749,-0.8498417388314033,-0.5796709536261244,-14.68605712726601,-6.492312337747099,POINT (134.9000677 36.67543749)
2355,2355,310.55,1900.415339,187.5,2118852.459,159,134.9178439,36.67543749,0.006989140772785423,-0.11170831084660839,1280.5440487386788,527.6429751816482,POINT (134.9178439 36.67543749)
2356,2356,279.27,1900.415339,102.8571429,2061000.0,464,134.9356202,36.67543749,1.8218045454899907,0.8794625644850056,1245.179506825015,513.0591188633783,POINT (134.9356202 36.67543749)
2357,2357,66.53,1917.88372,5915.0,0.0,51,134.9533964,36.67543749,-0.6356340189303561,-0.29034210940782296,-7.427773118966848,-3.868191213915792,POINT (134.9533964 36.67543749)
2358,2358,105.41,2067.866725,123.0,0.0,165,134.9711726,36.67543749,0.042690427422959955,-0.09220986739746188,-8.295599329554992,-6.492312337747099,POINT (134.9711726 36.67543749)
2359,2359,167.29,3533.06636,0.0,0.0,100,134.9889488,36.67543749,-0.34407351128726416,-0.3034430047632157,-14.68605712726601,-6.492312337747099,POINT (134.9889488 36.67543749)
2360,2360,236.91,4340.42126,96.0,0.0,175,135.0067251,36.67543749,0.1021925718399175,-0.059712461648884385,-8.295599329554992,-6.492312337747099,POINT (135.0067251 36.67543749)
2361,2361,440.59,4412.186141,818.0,3057457.627,373,135.0245013,36.67543749,0.10179979809454531,0.5837361721729503,806.2667200634226,764.2531927300095,POINT (135.0245013 36.67543749)
2362,2362,581.66,4412.186141,854.0,3261904.762,447,135.0422775,36.67543749,0.2912777759503987,0.8242169747124237,860.7351552130062,815.7916699712613,POINT (135.0422775 36.67543749)
2363,2363,565.0,4412.186141,6743.333333,3269450.172,566,135.0600537,36.67543749,0.5959788484483252,1.2109361031204962,862.7453896692729,817.6937701966368,POINT (135.0600537 36.67543749)
2364,2364,383.79,4412.186141,3469.575,3229163.569,607,135.07783,36.67543749,0.7009598902333251,1.344175466689664,852.0123059168275,807.5380388784023,POINT (135.07783 36.67543749)
2365,2365,288.34,7110.82868,152.0,3988830.189,215,135.0956062,36.67543749,-0.30276128975984445,-1.0473904234134483,1054.4013099337992,999.0401638937935,POINT (135.0956062 36.67543749)
2366,2366,755.73,10248.91548,1999.666667,2777587.719,512,135.1133824,36.67543749,0.047666283456833825,-0.7337780585255613,722.3486165445286,383.8343627333168,POINT (135.1133824 36.67543749)
2367,2367,1115.84,17542.93253,1857.397059,4278395.245,918,135.1311586,36.67543749,-0.9000329353103882,-0.3050688997899312,962.0757878694878,594.5099759162335,POINT (135.1311586 36.67543749)
2368,2368,1454.62,13645.07993,1715.985507,5192562.5,1221,135.1489349,36.67543749,1.4870833576915106,2.569680164679101,1316.9182791359888,828.2722448815425,POINT (135.1489349 36.67543749)
2369,2369,1483.75,26785.33234,604.9078947,2449308.411,1663,135.1667111,36.67543749,1.1713138244617538,0.07430884810786438,2276.220670858581,337.7522080865499,POINT (135.1667111 36.67543749)
2370,2370,1506.38,27596.01643,3419.142857,2771029.9,1372,135.1844873,36.67543749,-0.5653410244217965,-0.20170011720123196,907.9825273984226,382.9138099542074,POINT (135.1844873 36.67543749)
2371,2371,2572.33,24480.98094,2006.522388,3859338.488,1764,135.2022635,36.67543749,-1.2957969533899512,0.1701057742117088,1210.9708270569545,757.0972444915659,POINT (135.2022635 36.67543749)
2372,2372,2989.73,30944.12228,13477.16279,4380482.625,3379,135.2200397,36.67543749,0.5976317547980345,1.70190810745635,1304.275613753033,879.5523637180806,POINT (135.2200397 36.67543749)
2373,2373,2753.04,31455.65796,9778.039106,6291141.869,2920,135.237816,36.67543749,1.1397355792527022,1.1020613574008526,2784.4970236284807,1267.750314491087,POINT (135.237816 36.67543749)
2374,2374,2146.97,32160.4298,2070.790576,5917154.9,2401,135.2555922,36.67543749,0.1603932520471518,0.5422442101480889,2109.7585069382903,1191.7655592619606,POINT (135.2555922 36.67543749)
2375,2375,1857.25,24514.01469,222747135.8,4287862.797,1622,135.2733684,36.67543749,0.6824543392566305,0.8046285017256225,6409.855968880136,679.5375416396938,POINT (135.2733684 36.67543749)
2376,2376,1590.01,20105.15795,6153948.871,3932364.672,2003,135.2911446,36.67543749,1.2575272374548716,1.303395314997496,1547.7496538522348,622.5842580239923,POINT (135.2911446 36.67543749)
2377,2377,397.74,12927.49217,10092959.7,3253703.704,479,135.3089209,36.67543749,-0.36922960990026155,-0.6916719380899977,709.7586972280743,290.4579925906048,POINT (135.3089209 36.67543749)
2378,2378,486.38,17306.46869,499.125,2873789.063,268,135.3266971,36.67543749,-1.3716034469084468,0.44929652556090144,991.7577403779767,256.21954012228196,POINT (135.3266971 36.67543749)
2379,2379,847.65,17754.03081,1866.40625,3183709.35,798,135.3444733,36.67543749,0.8858814383874325,2.246986562477929,946.8570067669086,284.1500009949875,POINT (135.3444733 36.67543749)
2380,2380,478.99,11148.60181,1395.589744,3329275.971,699,135.3622495,36.67543749,0.42489714193352546,1.9111916310538049,2444.016888317501,297.2686737077953,POINT (135.3622495 36.67543749)
2381,2381,211.62,3091.580986,1772.0,3239940.828,248,135.3800258,36.67543749,0.027152228160877413,0.38145916567724003,461.2886250767284,289.21766246141294,POINT (135.3800258 36.67543749)
2382,2382,211.42,1449.937579,1478.0,0.0,89,135.397802,36.67543749,-0.5883008638422822,-0.1578478453978682,-6.463593112827981,-2.770452941743159,POINT (135.397802 36.67543749)
2383,2383,221.6,2440.162254,152.625,3469447.853,336,135.4155782,36.67543749,2.9147831039734906,0.6799435491653503,946.3114031975749,309.9011648026894,POINT (135.4155782 36.67543749)
2384,2384,151.67,2440.162254,1087.333333,11024000.0,81,135.4333544,36.67543749,0.01440709650767333,-0.18498278935133275,3027.278359421368,990.7282419684939,POINT (135.4333544 36.67543749)
2385,2385,165.32,2440.162254,318.5,2482460.317,243,135.4511307,36.67543749,1.8569989130153688,0.36449982570632466,674.4371201619664,220.95243213680848,POINT (135.4511307 36.67543749)
2386,2386,24.32,2440.162254,2461.0,0.0,69,135.4689069,36.67543749,-0.12208118619660042,-0.2256852052815296,-9.378119880461206,-2.770452941743159,POINT (135.4689069 36.67543749)
2387,2387,19.78,2370.332869,168.0,0.0,26,135.4866831,36.67543749,-0.611164199220248,-0.37153552903140163,-11.406762920518691,-2.770452941743159,POINT (135.4866831 36.67543749)
2388,2388,6.66,1834.974249,0.0,0.0,12,135.5044593,36.67543749,-0.4374603315908965,-0.4190216809499646,-11.406762920518691,-2.770452941743159,POINT (135.5044593 36.67543749)
2390,2390,4.85,1148.627218,68.0,0.0,16,134.7934104,36.69055897,-0.5002306376747913,-0.472575254438414,-8.87309485050041,-3.868191213915792,POINT (134.7934104 36.69055897)
2391,2391,7.49,1148.627218,0.0,0.0,10,134.8111866,36.69055897,-0.5612280161093411,-0.5038152221579439,-8.87309485050041,-3.868191213915792,POINT (134.8111866 36.69055897)
2392,2392,14.93,1148.627218,0.0,0.0,13,134.8289628,36.69055897,-0.5307293268920662,-0.488195238298179,-8.87309485050041,-3.868191213915792,POINT (134.8289628 36.69055897)
2394,2394,91.22,1848.567882,8423.5,3249729.73,58,134.8645153,36.69055897,-0.07324898863294234,-0.4399321089072412,1418.8399499020975,534.5567472956329,POINT (134.8645153 36.69055897)
2395,2395,161.45,1900.415339,35525.625,3003636.364,180,134.8822915,36.69055897,0.13194364404839629,-0.04346375877459563,1821.4022600189926,750.6855487607218,POINT (134.8822915 36.69055897)
2396,2396,148.39,1900.415339,5318.0,6446500.0,134,134.9000677,36.69055897,-0.14176622026960845,-0.19295182521805215,3925.985150062632,1618.586921644812,POINT (134.9000677 36.69055897)
2397,2397,162.36,1900.415339,0.0,0.0,131,134.9178439,36.69055897,-0.15961686359469573,-0.2027010469426254,-14.68605712726601,-6.492312337747099,POINT (134.9178439 36.69055897)
2398,2398,153.31,1900.415339,84.0,4227272.727,208,134.9356202,36.69055897,0.29854964841587744,0.04752897732142138,2569.397076391391,1059.148442339756,POINT (134.9356202 36.69055897)
2399,2399,84.53,1900.415339,0.0,0.0,72,134.9533964,36.69055897,-0.5106795156547452,-0.39443574085923266,-14.68605712726601,-6.492312337747099,POINT (134.9533964 36.69055897)
2400,2400,265.55,2136.817297,0.0,0.0,170,134.9711726,36.69055897,0.07244149963143873,-0.07596116452317314,-14.68605712726601,-6.492312337747099,POINT (134.9711726 36.69055897)
2401,2401,184.06,2404.636987,91.0,0.0,269,134.9889488,36.69055897,-0.1644935761893568,0.24576315238774415,-14.68605712726601,-6.492312337747099,POINT (134.9889488 36.69055897)
2402,2402,184.13,3475.255762,35.0,0.0,126,135.0067251,36.69055897,-0.1893679358031745,-0.21894974981691415,-14.68605712726601,-6.492312337747099,POINT (135.0067251 36.69055897)
2403,2403,126.34,4391.844431,284.5,2996111.111,198,135.0245013,36.69055897,-0.34629001440240537,0.015031571572843879,789.9228924602679,748.7885298542197,POINT (135.0245013 36.69055897)
2404,2404,94.98,3656.035704,23462.5,3536896.552,87,135.0422775,36.69055897,-0.5475259237480761,-0.34568963223636645,989.3234269916409,885.1135419086991,POINT (135.0422775 36.69055897)
2405,2405,270.61,4009.335794,0.0,1444615.385,105,135.0600537,36.69055897,-0.5844177433293563,-1.1635431511497027,371.05515861499,357.67653327696166,POINT (135.0600537 36.69055897)
2406,2406,291.06,7486.799549,14542.55556,1927268.519,484,135.07783,36.69055897,-0.011721217243483767,0.9444573759821606,505.16378635949127,479.3471429535306,POINT (135.07783 36.69055897)
